Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da producao das lavouras temporárias;;;
Variável - Rendimento médio da producao (Quilogramas por Hectare);;;
Unidade da Federacao;Produto das lavouras temporárias;Ano;
Santa Catarina;Cana-de-acúcar;2008;41849
Santa Catarina;Cana-de-acúcar;2009;40697
Santa Catarina;Cana-de-acúcar;2010;44371
Santa Catarina;Cana-de-acúcar;2011;47862
Santa Catarina;Cana-de-acúcar;2012;46017
Santa Catarina;Cana-de-acúcar;2013;47116
Santa Catarina;Cana-de-acúcar;2014;49240
Santa Catarina;Cana-de-acúcar;2015;47899
Santa Catarina;Cana-de-acúcar;2016;49010
Santa Catarina;Cana-de-acúcar;2017;48385
Santa Catarina;Cana-de-acúcar;2018;45087
Santa Catarina;Cana-de-acúcar;2019;48221
Santa Catarina;Cana-de-acúcar;2020;48804
Santa Catarina;Cana-de-acúcar;2021;50139
Santa Catarina;Cana-de-acúcar;2022;48474
Santa Catarina;Cana-de-acúcar;2023;51884
Santa Catarina;Feijao (em grao);1988;698
Santa Catarina;Feijao (em grao);1989;758
Santa Catarina;Feijao (em grao);1990;694
Santa Catarina;Feijao (em grao);1991;526
Santa Catarina;Feijao (em grao);1992;960
Santa Catarina;Feijao (em grao);1993;831
Santa Catarina;Feijao (em grao);1994;974
Santa Catarina;Feijao (em grao);1995;878
Santa Catarina;Feijao (em grao);1996;867
Santa Catarina;Feijao (em grao);1997;951
Santa Catarina;Feijao (em grao);1998;745
Santa Catarina;Feijao (em grao);1999;877
Santa Catarina;Feijao (em grao);2000;1071
Santa Catarina;Feijao (em grao);2001;1144
Santa Catarina;Feijao (em grao);2002;1131
Santa Catarina;Feijao (em grao);2003;1284
Santa Catarina;Feijao (em grao);2004;1069
Santa Catarina;Feijao (em grao);2005;1036
Santa Catarina;Feijao (em grao);2006;1283
Santa Catarina;Feijao (em grao);2007;1657
Santa Catarina;Feijao (em grao);2008;1686
Santa Catarina;Feijao (em grao);2009;1382
Santa Catarina;Feijao (em grao);2010;1517
Santa Catarina;Feijao (em grao);2011;1509
Santa Catarina;Feijao (em grao);2012;1371
Santa Catarina;Feijao (em grao);2013;1695
Santa Catarina;Feijao (em grao);2014;1649
Santa Catarina;Feijao (em grao);2015;1810
Santa Catarina;Feijao (em grao);2016;1731
Santa Catarina;Feijao (em grao);2017;1948
Santa Catarina;Feijao (em grao);2018;1757
Santa Catarina;Feijao (em grao);2019;1757
Santa Catarina;Feijao (em grao);2020;1737
Santa Catarina;Feijao (em grao);2021;1653
Santa Catarina;Feijao (em grao);2022;1599
Santa Catarina;Feijao (em grao);2023;1895
Santa Catarina;Milho (em grao);1988;2400
Santa Catarina;Milho (em grao);1989;2677
Santa Catarina;Milho (em grao);1990;2643
Santa Catarina;Milho (em grao);1991;1582
Santa Catarina;Milho (em grao);1992;3024
Santa Catarina;Milho (em grao);1993;3139
Santa Catarina;Milho (em grao);1994;3215
Santa Catarina;Milho (em grao);1995;3456
Santa Catarina;Milho (em grao);1996;3086
Santa Catarina;Milho (em grao);1997;3595
Santa Catarina;Milho (em grao);1998;3372
Santa Catarina;Milho (em grao);1999;3483
Santa Catarina;Milho (em grao);2000;4122
Santa Catarina;Milho (em grao);2001;4404
Santa Catarina;Milho (em grao);2002;3876
Santa Catarina;Milho (em grao);2003;5033
Santa Catarina;Milho (em grao);2004;4157
Santa Catarina;Milho (em grao);2005;3689
Santa Catarina;Milho (em grao);2006;3892
Santa Catarina;Milho (em grao);2007;5462
Santa Catarina;Milho (em grao);2008;5712
Santa Catarina;Milho (em grao);2009;5003
Santa Catarina;Milho (em grao);2010;6275
Santa Catarina;Milho (em grao);2011;6735
Santa Catarina;Milho (em grao);2012;5541
Santa Catarina;Milho (em grao);2013;6868
Santa Catarina;Milho (em grao);2014;7217
Santa Catarina;Milho (em grao);2015;7606
Santa Catarina;Milho (em grao);2016;7022
Santa Catarina;Milho (em grao);2017;8285
Santa Catarina;Milho (em grao);2018;7732
Santa Catarina;Milho (em grao);2019;8041
Santa Catarina;Milho (em grao);2020;7904
Santa Catarina;Milho (em grao);2021;5983
Santa Catarina;Milho (em grao);2022;6364
Santa Catarina;Milho (em grao);2023;7852
Santa Catarina;Soja (em grao);1988;1345
Santa Catarina;Soja (em grao);1989;1514
Santa Catarina;Soja (em grao);1990;1467
Santa Catarina;Soja (em grao);1991;953
Santa Catarina;Soja (em grao);1992;1803
Santa Catarina;Soja (em grao);1993;1976
Santa Catarina;Soja (em grao);1994;1999
Santa Catarina;Soja (em grao);1995;2176
Santa Catarina;Soja (em grao);1996;2419
Santa Catarina;Soja (em grao);1997;2402
Santa Catarina;Soja (em grao);1998;2354
Santa Catarina;Soja (em grao);1999;2142
Santa Catarina;Soja (em grao);2000;2470
Santa Catarina;Soja (em grao);2001;2687
Santa Catarina;Soja (em grao);2002;2206
Santa Catarina;Soja (em grao);2003;2770
Santa Catarina;Soja (em grao);2004;2040
Santa Catarina;Soja (em grao);2005;1732
Santa Catarina;Soja (em grao);2006;2409
Santa Catarina;Soja (em grao);2007;2883
Santa Catarina;Soja (em grao);2008;2535
Santa Catarina;Soja (em grao);2009;2578
Santa Catarina;Soja (em grao);2010;3130
Santa Catarina;Soja (em grao);2011;3259
Santa Catarina;Soja (em grao);2012;2392
Santa Catarina;Soja (em grao);2013;3043
Santa Catarina;Soja (em grao);2014;2978
Santa Catarina;Soja (em grao);2015;3287
Santa Catarina;Soja (em grao);2016;3238
Santa Catarina;Soja (em grao);2017;3698
Santa Catarina;Soja (em grao);2018;3470
Santa Catarina;Soja (em grao);2019;3414
Santa Catarina;Soja (em grao);2020;3375
Santa Catarina;Soja (em grao);2021;3373
Santa Catarina;Soja (em grao);2022;2868
Santa Catarina;Soja (em grao);2023;3805
Rio Grande do Sul;Algodao herbáceo (em caroco);1988;-
Rio Grande do Sul;Algodao herbáceo (em caroco);1989;-
Rio Grande do Sul;Algodao herbáceo (em caroco);1990;-
Rio Grande do Sul;Algodao herbáceo (em caroco);1991;-
Rio Grande do Sul;Algodao herbáceo (em caroco);1992;-
Rio Grande do Sul;Algodao herbáceo (em caroco);1993;-
Rio Grande do Sul;Algodao herbáceo (em caroco);1994;-
Rio Grande do Sul;Algodao herbáceo (em caroco);1995;-
Rio Grande do Sul;Algodao herbáceo (em caroco);1996;-
Rio Grande do Sul;Algodao herbáceo (em caroco);1997;-
Rio Grande do Sul;Algodao herbáceo (em caroco);1998;-
Rio Grande do Sul;Algodao herbáceo (em caroco);1999;-
Rio Grande do Sul;Algodao herbáceo (em caroco);2000;-
Rio Grande do Sul;Algodao herbáceo (em caroco);2001;-
Rio Grande do Sul;Algodao herbáceo (em caroco);2002;-
Rio Grande do Sul;Algodao herbáceo (em caroco);2003;-
Rio Grande do Sul;Algodao herbáceo (em caroco);2004;-
Rio Grande do Sul;Algodao herbáceo (em caroco);2005;-
Rio Grande do Sul;Algodao herbáceo (em caroco);2006;-
Rio Grande do Sul;Algodao herbáceo (em caroco);2007;-
Rio Grande do Sul;Algodao herbáceo (em caroco);2008;-
Rio Grande do Sul;Algodao herbáceo (em caroco);2009;-
Rio Grande do Sul;Algodao herbáceo (em caroco);2010;-
Rio Grande do Sul;Algodao herbáceo (em caroco);2011;-
Rio Grande do Sul;Algodao herbáceo (em caroco);2012;-
Rio Grande do Sul;Algodao herbáceo (em caroco);2013;-
Rio Grande do Sul;Algodao herbáceo (em caroco);2014;-
Rio Grande do Sul;Algodao herbáceo (em caroco);2015;-
Rio Grande do Sul;Algodao herbáceo (em caroco);2016;-
Rio Grande do Sul;Algodao herbáceo (em caroco);2017;-
Rio Grande do Sul;Algodao herbáceo (em caroco);2018;-
Rio Grande do Sul;Algodao herbáceo (em caroco);2019;-
Rio Grande do Sul;Algodao herbáceo (em caroco);2020;-
Rio Grande do Sul;Algodao herbáceo (em caroco);2021;-
Rio Grande do Sul;Algodao herbáceo (em caroco);2022;-
Rio Grande do Sul;Algodao herbáceo (em caroco);2023;-
Rio Grande do Sul;Cana-de-acúcar;1988;29500
Rio Grande do Sul;Cana-de-acúcar;1989;30304
Rio Grande do Sul;Cana-de-acúcar;1990;29348
Rio Grande do Sul;Cana-de-acúcar;1991;26724
Rio Grande do Sul;Cana-de-acúcar;1992;31098
Rio Grande do Sul;Cana-de-acúcar;1993;31258
Rio Grande do Sul;Cana-de-acúcar;1994;30849
Rio Grande do Sul;Cana-de-acúcar;1995;30893
Rio Grande do Sul;Cana-de-acúcar;1996;23311
Rio Grande do Sul;Cana-de-acúcar;1997;29669
Rio Grande do Sul;Cana-de-acúcar;1998;31733
Rio Grande do Sul;Cana-de-acúcar;1999;31751
Rio Grande do Sul;Cana-de-acúcar;2000;29883
Rio Grande do Sul;Cana-de-acúcar;2001;33366
Rio Grande do Sul;Cana-de-acúcar;2002;32582
Rio Grande do Sul;Cana-de-acúcar;2003;35321
Rio Grande do Sul;Cana-de-acúcar;2004;32122
Rio Grande do Sul;Cana-de-acúcar;2005;28019
Rio Grande do Sul;Cana-de-acúcar;2006;35060
Rio Grande do Sul;Cana-de-acúcar;2007;39896
Rio Grande do Sul;Cana-de-acúcar;2008;38913
Rio Grande do Sul;Cana-de-acúcar;2009;34306
Rio Grande do Sul;Cana-de-acúcar;2010;41873
Rio Grande do Sul;Cana-de-acúcar;2011;42363
Rio Grande do Sul;Cana-de-acúcar;2012;32140
Rio Grande do Sul;Cana-de-acúcar;2013;40737
Rio Grande do Sul;Cana-de-acúcar;2014;42441
Rio Grande do Sul;Cana-de-acúcar;2015;42793
Rio Grande do Sul;Cana-de-acúcar;2016;42711
Rio Grande do Sul;Cana-de-acúcar;2017;43632
Rio Grande do Sul;Cana-de-acúcar;2018;43399
Rio Grande do Sul;Cana-de-acúcar;2019;42515
Rio Grande do Sul;Cana-de-acúcar;2020;37046
Rio Grande do Sul;Cana-de-acúcar;2021;41489
Rio Grande do Sul;Cana-de-acúcar;2022;31438
Rio Grande do Sul;Cana-de-acúcar;2023;35435
Rio Grande do Sul;Feijao (em grao);1988;713
Rio Grande do Sul;Feijao (em grao);1989;752
Rio Grande do Sul;Feijao (em grao);1990;656
Rio Grande do Sul;Feijao (em grao);1991;456
Rio Grande do Sul;Feijao (em grao);1992;848
Rio Grande do Sul;Feijao (em grao);1993;767
Rio Grande do Sul;Feijao (em grao);1994;851
Rio Grande do Sul;Feijao (em grao);1995;856
Rio Grande do Sul;Feijao (em grao);1996;526
Rio Grande do Sul;Feijao (em grao);1997;748
Rio Grande do Sul;Feijao (em grao);1998;658
Rio Grande do Sul;Feijao (em grao);1999;803
Rio Grande do Sul;Feijao (em grao);2000;802
Rio Grande do Sul;Feijao (em grao);2001;949
Rio Grande do Sul;Feijao (em grao);2002;886
Rio Grande do Sul;Feijao (em grao);2003;884
Rio Grande do Sul;Feijao (em grao);2004;979
Rio Grande do Sul;Feijao (em grao);2005;690
Rio Grande do Sul;Feijao (em grao);2006;987
Rio Grande do Sul;Feijao (em grao);2007;1213
Rio Grande do Sul;Feijao (em grao);2008;1047
Rio Grande do Sul;Feijao (em grao);2009;1073
Rio Grande do Sul;Feijao (em grao);2010;1092
Rio Grande do Sul;Feijao (em grao);2011;1334
Rio Grande do Sul;Feijao (em grao);2012;1062
Rio Grande do Sul;Feijao (em grao);2013;1310
Rio Grande do Sul;Feijao (em grao);2014;1455
Rio Grande do Sul;Feijao (em grao);2015;1432
Rio Grande do Sul;Feijao (em grao);2016;1441
Rio Grande do Sul;Feijao (em grao);2017;1502
Rio Grande do Sul;Feijao (em grao);2018;1606
Rio Grande do Sul;Feijao (em grao);2019;1495
Rio Grande do Sul;Feijao (em grao);2020;1369
Rio Grande do Sul;Feijao (em grao);2021;1484
Rio Grande do Sul;Feijao (em grao);2022;1380
Rio Grande do Sul;Feijao (em grao);2023;1485
Rio Grande do Sul;Milho (em grao);1988;1567
Rio Grande do Sul;Milho (em grao);1989;2279
Rio Grande do Sul;Milho (em grao);1990;2404
Rio Grande do Sul;Milho (em grao);1991;1139
Rio Grande do Sul;Milho (em grao);1992;2756
Rio Grande do Sul;Milho (em grao);1993;2644
Rio Grande do Sul;Milho (em grao);1994;2760
Rio Grande do Sul;Milho (em grao);1995;3151
Rio Grande do Sul;Milho (em grao);1996;2149
Rio Grande do Sul;Milho (em grao);1997;2535
Rio Grande do Sul;Milho (em grao);1998;2960
Rio Grande do Sul;Milho (em grao);1999;2422
Rio Grande do Sul;Milho (em grao);2000;2647
Rio Grande do Sul;Milho (em grao);2001;3666
Rio Grande do Sul;Milho (em grao);2002;2737
Rio Grande do Sul;Milho (em grao);2003;3833
Rio Grande do Sul;Milho (em grao);2004;2815
Rio Grande do Sul;Milho (em grao);2005;1537
Rio Grande do Sul;Milho (em grao);2006;3226
Rio Grande do Sul;Milho (em grao);2007;4378
Rio Grande do Sul;Milho (em grao);2008;3811
Rio Grande do Sul;Milho (em grao);2009;3174
Rio Grande do Sul;Milho (em grao);2010;4904
Rio Grande do Sul;Milho (em grao);2011;5250
Rio Grande do Sul;Milho (em grao);2012;3133
Rio Grande do Sul;Milho (em grao);2013;5398
Rio Grande do Sul;Milho (em grao);2014;5831
Rio Grande do Sul;Milho (em grao);2015;6509
Rio Grande do Sul;Milho (em grao);2016;6406
Rio Grande do Sul;Milho (em grao);2017;7298
Rio Grande do Sul;Milho (em grao);2018;6539
Rio Grande do Sul;Milho (em grao);2019;7519
Rio Grande do Sul;Milho (em grao);2020;5678
Rio Grande do Sul;Milho (em grao);2021;5656
Rio Grande do Sul;Milho (em grao);2022;3877
Rio Grande do Sul;Milho (em grao);2023;4855
Rio Grande do Sul;Soja (em grao);1988;1057
Rio Grande do Sul;Soja (em grao);1989;1716
Rio Grande do Sul;Soja (em grao);1990;1795
Rio Grande do Sul;Soja (em grao);1991;712
Rio Grande do Sul;Soja (em grao);1992;1963
Rio Grande do Sul;Soja (em grao);1993;1971
Rio Grande do Sul;Soja (em grao);1994;1708
Rio Grande do Sul;Soja (em grao);1995;1945
Rio Grande do Sul;Soja (em grao);1996;1698
Rio Grande do Sul;Soja (em grao);1997;1616
Rio Grande do Sul;Soja (em grao);1998;2037
Rio Grande do Sul;Soja (em grao);1999;1464
Rio Grande do Sul;Soja (em grao);2000;1593
Rio Grande do Sul;Soja (em grao);2001;2337
Rio Grande do Sul;Soja (em grao);2002;1702
Rio Grande do Sul;Soja (em grao);2003;2667
Rio Grande do Sul;Soja (em grao);2004;1396
Rio Grande do Sul;Soja (em grao);2005;654
Rio Grande do Sul;Soja (em grao);2006;1956
Rio Grande do Sul;Soja (em grao);2007;2552
Rio Grande do Sul;Soja (em grao);2008;2019
Rio Grande do Sul;Soja (em grao);2009;2099
Rio Grande do Sul;Soja (em grao);2010;2611
Rio Grande do Sul;Soja (em grao);2011;2876
Rio Grande do Sul;Soja (em grao);2012;1430
Rio Grande do Sul;Soja (em grao);2013;2698
Rio Grande do Sul;Soja (em grao);2014;2615
Rio Grande do Sul;Soja (em grao);2015;2983
Rio Grande do Sul;Soja (em grao);2016;2982
Rio Grande do Sul;Soja (em grao);2017;3385
Rio Grande do Sul;Soja (em grao);2018;3104
Rio Grande do Sul;Soja (em grao);2019;3179
Rio Grande do Sul;Soja (em grao);2020;1890
Rio Grande do Sul;Soja (em grao);2021;3343
Rio Grande do Sul;Soja (em grao);2022;1508
Rio Grande do Sul;Soja (em grao);2023;1912
Mato Grosso do Sul;Algodao herbáceo (em caroco);1988;1468
Mato Grosso do Sul;Algodao herbáceo (em caroco);1989;1728
Mato Grosso do Sul;Algodao herbáceo (em caroco);1990;1650
Mato Grosso do Sul;Algodao herbáceo (em caroco);1991;1745
Mato Grosso do Sul;Algodao herbáceo (em caroco);1992;1160
Mato Grosso do Sul;Algodao herbáceo (em caroco);1993;1632
Mato Grosso do Sul;Algodao herbáceo (em caroco);1994;1881
Mato Grosso do Sul;Algodao herbáceo (em caroco);1995;1762
Mato Grosso do Sul;Algodao herbáceo (em caroco);1996;1474
Mato Grosso do Sul;Algodao herbáceo (em caroco);1997;2105
Mato Grosso do Sul;Algodao herbáceo (em caroco);1998;1896
Mato Grosso do Sul;Algodao herbáceo (em caroco);1999;2477
Mato Grosso do Sul;Algodao herbáceo (em caroco);2000;2638
Mato Grosso do Sul;Algodao herbáceo (em caroco);2001;3384
Mato Grosso do Sul;Algodao herbáceo (em caroco);2002;3449
Mato Grosso do Sul;Algodao herbáceo (em caroco);2003;3645
Mato Grosso do Sul;Algodao herbáceo (em caroco);2004;3346
Mato Grosso do Sul;Algodao herbáceo (em caroco);2005;2764
Mato Grosso do Sul;Algodao herbáceo (em caroco);2006;3190
Mato Grosso do Sul;Algodao herbáceo (em caroco);2007;3961
Mato Grosso do Sul;Algodao herbáceo (em caroco);2008;4051
Mato Grosso do Sul;Algodao herbáceo (em caroco);2009;3928
Mato Grosso do Sul;Algodao herbáceo (em caroco);2010;3855
Mato Grosso do Sul;Algodao herbáceo (em caroco);2011;3617
Mato Grosso do Sul;Algodao herbáceo (em caroco);2012;3573
Mato Grosso do Sul;Algodao herbáceo (em caroco);2013;4466
Mato Grosso do Sul;Algodao herbáceo (em caroco);2014;4377
Mato Grosso do Sul;Algodao herbáceo (em caroco);2015;4483
Mato Grosso do Sul;Algodao herbáceo (em caroco);2016;3763
Mato Grosso do Sul;Algodao herbáceo (em caroco);2017;4549
Mato Grosso do Sul;Algodao herbáceo (em caroco);2018;4817
Mato Grosso do Sul;Algodao herbáceo (em caroco);2019;4403
Mato Grosso do Sul;Algodao herbáceo (em caroco);2020;4446
Mato Grosso do Sul;Algodao herbáceo (em caroco);2021;4343
Mato Grosso do Sul;Algodao herbáceo (em caroco);2022;4823
Mato Grosso do Sul;Algodao herbáceo (em caroco);2023;4751
Mato Grosso do Sul;Cana-de-acúcar;1988;59323
Mato Grosso do Sul;Cana-de-acúcar;1989;62149
Mato Grosso do Sul;Cana-de-acúcar;1990;62253
Mato Grosso do Sul;Cana-de-acúcar;1991;60168
Mato Grosso do Sul;Cana-de-acúcar;1992;65488
Mato Grosso do Sul;Cana-de-acúcar;1993;65777
Mato Grosso do Sul;Cana-de-acúcar;1994;65634
Mato Grosso do Sul;Cana-de-acúcar;1995;65794
Mato Grosso do Sul;Cana-de-acúcar;1996;68775
Mato Grosso do Sul;Cana-de-acúcar;1997;65727
Mato Grosso do Sul;Cana-de-acúcar;1998;73489
Mato Grosso do Sul;Cana-de-acúcar;1999;74291
Mato Grosso do Sul;Cana-de-acúcar;2000;59001
Mato Grosso do Sul;Cana-de-acúcar;2001;75817
Mato Grosso do Sul;Cana-de-acúcar;2002;76495
Mato Grosso do Sul;Cana-de-acúcar;2003;74923
Mato Grosso do Sul;Cana-de-acúcar;2004;73087
Mato Grosso do Sul;Cana-de-acúcar;2005;69543
Mato Grosso do Sul;Cana-de-acúcar;2006;78636
Mato Grosso do Sul;Cana-de-acúcar;2007;82682
Mato Grosso do Sul;Cana-de-acúcar;2008;84587
Mato Grosso do Sul;Cana-de-acúcar;2009;88213
Mato Grosso do Sul;Cana-de-acúcar;2010;87118
Mato Grosso do Sul;Cana-de-acúcar;2011;70341
Mato Grosso do Sul;Cana-de-acúcar;2012;67592
Mato Grosso do Sul;Cana-de-acúcar;2013;65973
Mato Grosso do Sul;Cana-de-acúcar;2014;68822
Mato Grosso do Sul;Cana-de-acúcar;2015;80498
Mato Grosso do Sul;Cana-de-acúcar;2016;78883
Mato Grosso do Sul;Cana-de-acúcar;2017;70902
Mato Grosso do Sul;Cana-de-acúcar;2018;73162
Mato Grosso do Sul;Cana-de-acúcar;2019;71790
Mato Grosso do Sul;Cana-de-acúcar;2020;71869
Mato Grosso do Sul;Cana-de-acúcar;2021;70223
Mato Grosso do Sul;Cana-de-acúcar;2022;64540
Mato Grosso do Sul;Cana-de-acúcar;2023;78384
Mato Grosso do Sul;Feijao (em grao);1988;518
Mato Grosso do Sul;Feijao (em grao);1989;637
Mato Grosso do Sul;Feijao (em grao);1990;545
Mato Grosso do Sul;Feijao (em grao);1991;781
Mato Grosso do Sul;Feijao (em grao);1992;611
Mato Grosso do Sul;Feijao (em grao);1993;663
Mato Grosso do Sul;Feijao (em grao);1994;602
Mato Grosso do Sul;Feijao (em grao);1995;726
Mato Grosso do Sul;Feijao (em grao);1996;778
Mato Grosso do Sul;Feijao (em grao);1997;922
Mato Grosso do Sul;Feijao (em grao);1998;1090
Mato Grosso do Sul;Feijao (em grao);1999;803
Mato Grosso do Sul;Feijao (em grao);2000;861
Mato Grosso do Sul;Feijao (em grao);2001;1271
Mato Grosso do Sul;Feijao (em grao);2002;1010
Mato Grosso do Sul;Feijao (em grao);2003;1275
Mato Grosso do Sul;Feijao (em grao);2004;1121
Mato Grosso do Sul;Feijao (em grao);2005;1133
Mato Grosso do Sul;Feijao (em grao);2006;1207
Mato Grosso do Sul;Feijao (em grao);2007;1200
Mato Grosso do Sul;Feijao (em grao);2008;1088
Mato Grosso do Sul;Feijao (em grao);2009;932
Mato Grosso do Sul;Feijao (em grao);2010;1373
Mato Grosso do Sul;Feijao (em grao);2011;1270
Mato Grosso do Sul;Feijao (em grao);2012;1643
Mato Grosso do Sul;Feijao (em grao);2013;1318
Mato Grosso do Sul;Feijao (em grao);2014;1488
Mato Grosso do Sul;Feijao (em grao);2015;1649
Mato Grosso do Sul;Feijao (em grao);2016;1081
Mato Grosso do Sul;Feijao (em grao);2017;1368
Mato Grosso do Sul;Feijao (em grao);2018;1108
Mato Grosso do Sul;Feijao (em grao);2019;1295
Mato Grosso do Sul;Feijao (em grao);2020;1463
Mato Grosso do Sul;Feijao (em grao);2021;1247
Mato Grosso do Sul;Feijao (em grao);2022;1704
Mato Grosso do Sul;Feijao (em grao);2023;1574
Mato Grosso do Sul;Milho (em grao);1988;2725
Mato Grosso do Sul;Milho (em grao);1989;2894
Mato Grosso do Sul;Milho (em grao);1990;2329
Mato Grosso do Sul;Milho (em grao);1991;2692
Mato Grosso do Sul;Milho (em grao);1992;2506
Mato Grosso do Sul;Milho (em grao);1993;2653
Mato Grosso do Sul;Milho (em grao);1994;2662
Mato Grosso do Sul;Milho (em grao);1995;3039
Mato Grosso do Sul;Milho (em grao);1996;3504
Mato Grosso do Sul;Milho (em grao);1997;3440
Mato Grosso do Sul;Milho (em grao);1998;3508
Mato Grosso do Sul;Milho (em grao);1999;3690
Mato Grosso do Sul;Milho (em grao);2000;2710
Mato Grosso do Sul;Milho (em grao);2001;4063
Mato Grosso do Sul;Milho (em grao);2002;3144
Mato Grosso do Sul;Milho (em grao);2003;4333
Mato Grosso do Sul;Milho (em grao);2004;3802
Mato Grosso do Sul;Milho (em grao);2005;2711
Mato Grosso do Sul;Milho (em grao);2006;3634
Mato Grosso do Sul;Milho (em grao);2007;3458
Mato Grosso do Sul;Milho (em grao);2008;3798
Mato Grosso do Sul;Milho (em grao);2009;2602
Mato Grosso do Sul;Milho (em grao);2010;4329
Mato Grosso do Sul;Milho (em grao);2011;3760
Mato Grosso do Sul;Milho (em grao);2012;5204
Mato Grosso do Sul;Milho (em grao);2013;4925
Mato Grosso do Sul;Milho (em grao);2014;5172
Mato Grosso do Sul;Milho (em grao);2015;5785
Mato Grosso do Sul;Milho (em grao);2016;3593
Mato Grosso do Sul;Milho (em grao);2017;5361
Mato Grosso do Sul;Milho (em grao);2018;3912
Mato Grosso do Sul;Milho (em grao);2019;5024
Mato Grosso do Sul;Milho (em grao);2020;5422
Mato Grosso do Sul;Milho (em grao);2021;2768
Mato Grosso do Sul;Milho (em grao);2022;5410
Mato Grosso do Sul;Milho (em grao);2023;5611
Mato Grosso do Sul;Soja (em grao);1988;2109
Mato Grosso do Sul;Soja (em grao);1989;2195
Mato Grosso do Sul;Soja (em grao);1990;1622
Mato Grosso do Sul;Soja (em grao);1991;1895
Mato Grosso do Sul;Soja (em grao);1992;1988
Mato Grosso do Sul;Soja (em grao);1993;2145
Mato Grosso do Sul;Soja (em grao);1994;2171
Mato Grosso do Sul;Soja (em grao);1995;2187
Mato Grosso do Sul;Soja (em grao);1996;2409
Mato Grosso do Sul;Soja (em grao);1997;2466
Mato Grosso do Sul;Soja (em grao);1998;2091
Mato Grosso do Sul;Soja (em grao);1999;2606
Mato Grosso do Sul;Soja (em grao);2000;2261
Mato Grosso do Sul;Soja (em grao);2001;2925
Mato Grosso do Sul;Soja (em grao);2002;2732
Mato Grosso do Sul;Soja (em grao);2003;2898
Mato Grosso do Sul;Soja (em grao);2004;1827
Mato Grosso do Sul;Soja (em grao);2005;1836
Mato Grosso do Sul;Soja (em grao);2006;2181
Mato Grosso do Sul;Soja (em grao);2007;2820
Mato Grosso do Sul;Soja (em grao);2008;2639
Mato Grosso do Sul;Soja (em grao);2009;2367
Mato Grosso do Sul;Soja (em grao);2010;3082
Mato Grosso do Sul;Soja (em grao);2011;2923
Mato Grosso do Sul;Soja (em grao);2012;2534
Mato Grosso do Sul;Soja (em grao);2013;2909
Mato Grosso do Sul;Soja (em grao);2014;2938
Mato Grosso do Sul;Soja (em grao);2015;3108
Mato Grosso do Sul;Soja (em grao);2016;3062
Mato Grosso do Sul;Soja (em grao);2017;3473
Mato Grosso do Sul;Soja (em grao);2018;3638
Mato Grosso do Sul;Soja (em grao);2019;3018
Mato Grosso do Sul;Soja (em grao);2020;3504
Mato Grosso do Sul;Soja (em grao);2021;3622
Mato Grosso do Sul;Soja (em grao);2022;2337
Mato Grosso do Sul;Soja (em grao);2023;3654
Mato Grosso;Algodao herbáceo (em caroco);1988;1199
Mato Grosso;Algodao herbáceo (em caroco);1989;1324
Mato Grosso;Algodao herbáceo (em caroco);1990;1327
Mato Grosso;Algodao herbáceo (em caroco);1991;1073
Mato Grosso;Algodao herbáceo (em caroco);1992;1260
Mato Grosso;Algodao herbáceo (em caroco);1993;1230
Mato Grosso;Algodao herbáceo (em caroco);1994;1390
Mato Grosso;Algodao herbáceo (em caroco);1995;1260
Mato Grosso;Algodao herbáceo (em caroco);1996;1335
Mato Grosso;Algodao herbáceo (em caroco);1997;1854
Mato Grosso;Algodao herbáceo (em caroco);1998;2545
Mato Grosso;Algodao herbáceo (em caroco);1999;3149
Mato Grosso;Algodao herbáceo (em caroco);2000;3890
Mato Grosso;Algodao herbáceo (em caroco);2001;3699
Mato Grosso;Algodao herbáceo (em caroco);2002;3478
Mato Grosso;Algodao herbáceo (em caroco);2003;3668
Mato Grosso;Algodao herbáceo (em caroco);2004;4011
Mato Grosso;Algodao herbáceo (em caroco);2005;3488
Mato Grosso;Algodao herbáceo (em caroco);2006;3664
Mato Grosso;Algodao herbáceo (em caroco);2007;3930
Mato Grosso;Algodao herbáceo (em caroco);2008;3861
Mato Grosso;Algodao herbáceo (em caroco);2009;3960
Mato Grosso;Algodao herbáceo (em caroco);2010;3462
Mato Grosso;Algodao herbáceo (em caroco);2011;3529
Mato Grosso;Algodao herbáceo (em caroco);2012;3849
Mato Grosso;Algodao herbáceo (em caroco);2013;3842
Mato Grosso;Algodao herbáceo (em caroco);2014;3889
Mato Grosso;Algodao herbáceo (em caroco);2015;4012
Mato Grosso;Algodao herbáceo (em caroco);2016;3664
Mato Grosso;Algodao herbáceo (em caroco);2017;4183
Mato Grosso;Algodao herbáceo (em caroco);2018;4215
Mato Grosso;Algodao herbáceo (em caroco);2019;4205
Mato Grosso;Algodao herbáceo (em caroco);2020;4292
Mato Grosso;Algodao herbáceo (em caroco);2021;4152
Mato Grosso;Algodao herbáceo (em caroco);2022;3688
Mato Grosso;Algodao herbáceo (em caroco);2023;4358
Mato Grosso;Cana-de-acúcar;1988;55091
Mato Grosso;Cana-de-acúcar;1989;56989
Mato Grosso;Cana-de-acúcar;1990;59924
Mato Grosso;Cana-de-acúcar;1991;60649
Mato Grosso;Cana-de-acúcar;1992;61744
