UF;Cultura;Ano;Rendimento (kg/ha)
Sergipe;Algodao herbáceo (em caroco);1993;145.0
Sergipe;Algodao herbáceo (em caroco);1994;245.0
Sergipe;Algodao herbáceo (em caroco);1995;150.0
Sergipe;Algodao herbáceo (em caroco);1996;474.0
Sergipe;Algodao herbáceo (em caroco);1997;152.0
Sergipe;Algodao herbáceo (em caroco);1998;118.0
Sergipe;Algodao herbáceo (em caroco);1999;200.0
Sergipe;Algodao herbáceo (em caroco);2000;0.0
Sergipe;Algodao herbáceo (em caroco);2001;0.0
Sergipe;Algodao herbáceo (em caroco);2002;0.0
Sergipe;Algodao herbáceo (em caroco);2003;0.0
Sergipe;Algodao herbáceo (em caroco);2004;0.0
Sergipe;Algodao herbáceo (em caroco);2005;0.0
Sergipe;Algodao herbáceo (em caroco);2006;0.0
Sergipe;Algodao herbáceo (em caroco);2007;0.0
Sergipe;Algodao herbáceo (em caroco);2008;0.0
Sergipe;Algodao herbáceo (em caroco);2009;0.0
Sergipe;Algodao herbáceo (em caroco);2010;0.0
Sergipe;Algodao herbáceo (em caroco);2011;0.0
Sergipe;Algodao herbáceo (em caroco);2012;743.0
Sergipe;Algodao herbáceo (em caroco);2013;2244.0
Sergipe;Algodao herbáceo (em caroco);2014;2244.0
Sergipe;Algodao herbáceo (em caroco);2015;0.0
Sergipe;Algodao herbáceo (em caroco);2016;0.0
Sergipe;Algodao herbáceo (em caroco);2017;0.0
Sergipe;Algodao herbáceo (em caroco);2018;0.0
Sergipe;Algodao herbáceo (em caroco);2019;3382.0
Sergipe;Algodao herbáceo (em caroco);2020;0.0
Sergipe;Algodao herbáceo (em caroco);2021;0.0
Sergipe;Algodao herbáceo (em caroco);2022;0.0
Sergipe;Algodao herbáceo (em caroco);2023;0.0
Sergipe;Cana-de-acúcar;1988;60885.0
Sergipe;Cana-de-acúcar;1989;62181.0
Sergipe;Cana-de-acúcar;1990;57268.0
Sergipe;Cana-de-acúcar;1991;55120.0
Sergipe;Cana-de-acúcar;1992;53407.0
Sergipe;Cana-de-acúcar;1993;53823.0
Sergipe;Cana-de-acúcar;1994;58507.0
Sergipe;Cana-de-acúcar;1995;57169.0
Sergipe;Cana-de-acúcar;1996;54866.0
Sergipe;Cana-de-acúcar;1997;60100.0
Sergipe;Cana-de-acúcar;1998;60575.0
Sergipe;Cana-de-acúcar;1999;60671.0
Sergipe;Cana-de-acúcar;2000;64263.0
Sergipe;Cana-de-acúcar;2001;64702.0
Sergipe;Cana-de-acúcar;2002;66274.0
Sergipe;Cana-de-acúcar;2003;63883.0
Sergipe;Cana-de-acúcar;2004;67316.0
Sergipe;Cana-de-acúcar;2005;66154.0
Sergipe;Cana-de-acúcar;2006;61390.0
Sergipe;Cana-de-acúcar;2007;62201.0
Sergipe;Cana-de-acúcar;2008;62465.0
Sergipe;Cana-de-acúcar;2009;62177.0
Sergipe;Cana-de-acúcar;2010;64176.0
Sergipe;Cana-de-acúcar;2011;65428.0
Sergipe;Cana-de-acúcar;2012;64878.0
Sergipe;Cana-de-acúcar;2013;62029.0
Sergipe;Cana-de-acúcar;2014;62244.0
Sergipe;Cana-de-acúcar;2015;59530.0
Sergipe;Cana-de-acúcar;2016;42930.0
Sergipe;Cana-de-acúcar;2017;48115.0
Sergipe;Cana-de-acúcar;2018;53011.0
Sergipe;Cana-de-acúcar;2019;53499.0
Sergipe;Cana-de-acúcar;2020;53620.0
Sergipe;Cana-de-acúcar;2021;55262.0
Sergipe;Cana-de-acúcar;2022;57554.0
Sergipe;Cana-de-acúcar;2023;57480.0
Sergipe;Feijao (em grao);1988;315.0
Sergipe;Feijao (em grao);1989;342.0
Sergipe;Feijao (em grao);1990;398.0
Sergipe;Feijao (em grao);1991;455.0
Sergipe;Feijao (em grao);1992;352.0
Sergipe;Feijao (em grao);1993;417.0
Sergipe;Feijao (em grao);1994;602.0
Sergipe;Feijao (em grao);1995;677.0
Sergipe;Feijao (em grao);1996;531.0
Sergipe;Feijao (em grao);1997;578.0
Sergipe;Feijao (em grao);1998;652.0
Sergipe;Feijao (em grao);1999;611.0
Sergipe;Feijao (em grao);2000;572.0
Sergipe;Feijao (em grao);2001;404.0
Sergipe;Feijao (em grao);2002;454.0
Sergipe;Feijao (em grao);2003;492.0
Sergipe;Feijao (em grao);2004;558.0
Sergipe;Feijao (em grao);2005;659.0
Sergipe;Feijao (em grao);2006;522.0
Sergipe;Feijao (em grao);2007;548.0
Sergipe;Feijao (em grao);2008;623.0
Sergipe;Feijao (em grao);2009;672.0
Sergipe;Feijao (em grao);2010;744.0
Sergipe;Feijao (em grao);2011;446.0
Sergipe;Feijao (em grao);2012;498.0
Sergipe;Feijao (em grao);2013;763.0
Sergipe;Feijao (em grao);2014;852.0
Sergipe;Feijao (em grao);2015;793.0
Sergipe;Feijao (em grao);2016;500.0
Sergipe;Feijao (em grao);2017;901.0
Sergipe;Feijao (em grao);2018;704.0
Sergipe;Feijao (em grao);2019;805.0
Sergipe;Feijao (em grao);2020;711.0
Sergipe;Feijao (em grao);2021;511.0
Sergipe;Feijao (em grao);2022;643.0
Sergipe;Feijao (em grao);2023;568.0
Sergipe;Milho (em grao);1988;829.0
Sergipe;Milho (em grao);1989;976.0
Sergipe;Milho (em grao);1990;624.0
Sergipe;Milho (em grao);1991;759.0
Sergipe;Milho (em grao);1992;532.0
Sergipe;Milho (em grao);1993;526.0
Sergipe;Milho (em grao);1994;949.0
Sergipe;Milho (em grao);1995;933.0
Sergipe;Milho (em grao);1996;1340.0
Sergipe;Milho (em grao);1997;1062.0
Sergipe;Milho (em grao);1998;1180.0
Sergipe;Milho (em grao);1999;1479.0
Sergipe;Milho (em grao);2000;1107.0
Sergipe;Milho (em grao);2001;863.0
Sergipe;Milho (em grao);2002;652.0
Sergipe;Milho (em grao);2003;1102.0
Sergipe;Milho (em grao);2004;1488.0
Sergipe;Milho (em grao);2005;1624.0
Sergipe;Milho (em grao);2006;1326.0
Sergipe;Milho (em grao);2007;1605.0
Sergipe;Milho (em grao);2008;3644.0
Sergipe;Milho (em grao);2009;4066.0
Sergipe;Milho (em grao);2010;4123.0
Sergipe;Milho (em grao);2011;3228.0
Sergipe;Milho (em grao);2012;3557.0
Sergipe;Milho (em grao);2013;4727.0
Sergipe;Milho (em grao);2014;4691.0
Sergipe;Milho (em grao);2015;3284.0
Sergipe;Milho (em grao);2016;1591.0
Sergipe;Milho (em grao);2017;4985.0
Sergipe;Milho (em grao);2018;3189.0
Sergipe;Milho (em grao);2019;4838.0
Sergipe;Milho (em grao);2020;5947.0
Sergipe;Milho (em grao);2021;4481.0
Sergipe;Milho (em grao);2022;4511.0
Sergipe;Milho (em grao);2023;4890.0
Sergipe;Soja (em grao);1988;1500.0
Sergipe;Soja (em grao);1989;1600.0
Sergipe;Soja (em grao);1990;0.0
Sergipe;Soja (em grao);1991;0.0
Sergipe;Soja (em grao);1992;0.0
Sergipe;Soja (em grao);1993;0.0
Sergipe;Soja (em grao);1994;0.0
Sergipe;Soja (em grao);1995;0.0
Sergipe;Soja (em grao);1996;0.0
Sergipe;Soja (em grao);1997;0.0
Sergipe;Soja (em grao);1998;0.0
Sergipe;Soja (em grao);1999;0.0
Sergipe;Soja (em grao);2000;0.0
Sergipe;Soja (em grao);2001;0.0
Sergipe;Soja (em grao);2002;0.0
Sergipe;Soja (em grao);2003;0.0
Sergipe;Soja (em grao);2004;0.0
Sergipe;Soja (em grao);2005;0.0
Sergipe;Soja (em grao);2006;0.0
Sergipe;Soja (em grao);2007;0.0
Sergipe;Soja (em grao);2008;0.0
Sergipe;Soja (em grao);2009;0.0
Sergipe;Soja (em grao);2010;0.0
Sergipe;Soja (em grao);2011;0.0
Sergipe;Soja (em grao);2012;0.0
Sergipe;Soja (em grao);2013;0.0
Sergipe;Soja (em grao);2014;0.0
Sergipe;Soja (em grao);2015;0.0
Sergipe;Soja (em grao);2016;0.0
Sergipe;Soja (em grao);2017;0.0
Sergipe;Soja (em grao);2018;0.0
Sergipe;Soja (em grao);2019;0.0
Sergipe;Soja (em grao);2020;0.0
Sergipe;Soja (em grao);2021;0.0
Sergipe;Soja (em grao);2022;0.0
Sergipe;Soja (em grao);2023;0.0
Bahia;Algodao herbáceo (em caroco);1988;981.0
Bahia;Algodao herbáceo (em caroco);1989;434.0
Bahia;Algodao herbáceo (em caroco);1990;586.0
Bahia;Algodao herbáceo (em caroco);1991;781.0
Bahia;Algodao herbáceo (em caroco);1992;591.0
Bahia;Algodao herbáceo (em caroco);1993;812.0
Bahia;Algodao herbáceo (em caroco);1994;971.0
Bahia;Algodao herbáceo (em caroco);1995;486.0
Bahia;Algodao herbáceo (em caroco);1996;418.0
Bahia;Algodao herbáceo (em caroco);1997;459.0
Bahia;Algodao herbáceo (em caroco);1998;380.0
Bahia;Algodao herbáceo (em caroco);1999;1183.0
Bahia;Algodao herbáceo (em caroco);2000;2371.0
Bahia;Algodao herbáceo (em caroco);2001;3004.0
Bahia;Algodao herbáceo (em caroco);2002;2391.0
Bahia;Algodao herbáceo (em caroco);2003;3221.0
Bahia;Algodao herbáceo (em caroco);2004;3452.0
Bahia;Algodao herbáceo (em caroco);2005;3195.0
Bahia;Algodao herbáceo (em caroco);2006;3347.0
Bahia;Algodao herbáceo (em caroco);2007;3726.0
Bahia;Algodao herbáceo (em caroco);2008;3767.0
Bahia;Algodao herbáceo (em caroco);2009;3167.0
Bahia;Algodao herbáceo (em caroco);2010;3687.0
Bahia;Algodao herbáceo (em caroco);2011;3800.0
Bahia;Algodao herbáceo (em caroco);2012;3171.0
Bahia;Algodao herbáceo (em caroco);2013;3141.0
Bahia;Algodao herbáceo (em caroco);2014;3413.0
Bahia;Algodao herbáceo (em caroco);2015;3599.0
Bahia;Algodao herbáceo (em caroco);2016;3192.0
Bahia;Algodao herbáceo (em caroco);2017;4121.0
Bahia;Algodao herbáceo (em caroco);2018;4671.0
Bahia;Algodao herbáceo (em caroco);2019;4515.0
Bahia;Algodao herbáceo (em caroco);2020;4664.0
Bahia;Algodao herbáceo (em caroco);2021;4322.0
Bahia;Algodao herbáceo (em caroco);2022;4183.0
Bahia;Algodao herbáceo (em caroco);2023;4649.0
Bahia;Cana-de-acúcar;1988;45862.0
Bahia;Cana-de-acúcar;1989;44895.0
Bahia;Cana-de-acúcar;1990;43082.0
Bahia;Cana-de-acúcar;1991;44738.0
Bahia;Cana-de-acúcar;1992;45912.0
Bahia;Cana-de-acúcar;1993;49095.0
Bahia;Cana-de-acúcar;1994;50461.0
Bahia;Cana-de-acúcar;1995;53485.0
Bahia;Cana-de-acúcar;1996;53459.0
Bahia;Cana-de-acúcar;1997;53335.0
Bahia;Cana-de-acúcar;1998;52007.0
Bahia;Cana-de-acúcar;1999;53266.0
Bahia;Cana-de-acúcar;2000;53169.0
Bahia;Cana-de-acúcar;2001;54691.0
Bahia;Cana-de-acúcar;2002;55321.0
Bahia;Cana-de-acúcar;2003;56692.0
Bahia;Cana-de-acúcar;2004;57649.0
Bahia;Cana-de-acúcar;2005;61443.0
Bahia;Cana-de-acúcar;2006;58995.0
Bahia;Cana-de-acúcar;2007;58660.0
Bahia;Cana-de-acúcar;2008;56116.0
Bahia;Cana-de-acúcar;2009;56434.0
Bahia;Cana-de-acúcar;2010;60662.0
Bahia;Cana-de-acúcar;2011;60191.0
Bahia;Cana-de-acúcar;2012;58471.0
Bahia;Cana-de-acúcar;2013;57455.0
Bahia;Cana-de-acúcar;2014;56515.0
Bahia;Cana-de-acúcar;2015;59477.0
Bahia;Cana-de-acúcar;2016;59225.0
Bahia;Cana-de-acúcar;2017;61992.0
Bahia;Cana-de-acúcar;2018;66069.0
Bahia;Cana-de-acúcar;2019;67968.0
Bahia;Cana-de-acúcar;2020;72764.0
Bahia;Cana-de-acúcar;2021;75110.0
Bahia;Cana-de-acúcar;2022;69025.0
Bahia;Cana-de-acúcar;2023;73139.0
Bahia;Feijao (em grao);1988;334.0
Bahia;Feijao (em grao);1989;305.0
Bahia;Feijao (em grao);1990;383.0
Bahia;Feijao (em grao);1991;508.0
Bahia;Feijao (em grao);1992;606.0
Bahia;Feijao (em grao);1993;497.0
Bahia;Feijao (em grao);1994;513.0
Bahia;Feijao (em grao);1995;473.0
Bahia;Feijao (em grao);1996;487.0
Bahia;Feijao (em grao);1997;585.0
Bahia;Feijao (em grao);1998;502.0
Bahia;Feijao (em grao);1999;534.0
Bahia;Feijao (em grao);2000;653.0
Bahia;Feijao (em grao);2001;441.0
Bahia;Feijao (em grao);2002;494.0
Bahia;Feijao (em grao);2003;488.0
Bahia;Feijao (em grao);2004;469.0
Bahia;Feijao (em grao);2005;670.0
Bahia;Feijao (em grao);2006;562.0
Bahia;Feijao (em grao);2007;592.0
Bahia;Feijao (em grao);2008;640.0
Bahia;Feijao (em grao);2009;616.0
Bahia;Feijao (em grao);2010;564.0
Bahia;Feijao (em grao);2011;559.0
Bahia;Feijao (em grao);2012;509.0
Bahia;Feijao (em grao);2013;617.0
Bahia;Feijao (em grao);2014;715.0
Bahia;Feijao (em grao);2015;815.0
Bahia;Feijao (em grao);2016;463.0
Bahia;Feijao (em grao);2017;487.0
Bahia;Feijao (em grao);2018;374.0
Bahia;Feijao (em grao);2019;573.0
Bahia;Feijao (em grao);2020;576.0
Bahia;Feijao (em grao);2021;502.0
Bahia;Feijao (em grao);2022;530.0
Bahia;Feijao (em grao);2023;536.0
Bahia;Milho (em grao);1988;593.0
Bahia;Milho (em grao);1989;496.0
Bahia;Milho (em grao);1990;319.0
Bahia;Milho (em grao);1991;888.0
Bahia;Milho (em grao);1992;937.0
Bahia;Milho (em grao);1993;1670.0
Bahia;Milho (em grao);1994;1372.0
Bahia;Milho (em grao);1995;1500.0
Bahia;Milho (em grao);1996;1468.0
Bahia;Milho (em grao);1997;1542.0
Bahia;Milho (em grao);1998;1514.0
Bahia;Milho (em grao);1999;1717.0
Bahia;Milho (em grao);2000;1960.0
Bahia;Milho (em grao);2001;1774.0
Bahia;Milho (em grao);2002;1657.0
Bahia;Milho (em grao);2003;1805.0
Bahia;Milho (em grao);2004;2137.0
Bahia;Milho (em grao);2005;2089.0
Bahia;Milho (em grao);2006;1558.0
Bahia;Milho (em grao);2007;2187.0
Bahia;Milho (em grao);2008;2599.0
Bahia;Milho (em grao);2009;2840.0
Bahia;Milho (em grao);2010;3070.0
Bahia;Milho (em grao);2011;3281.0
Bahia;Milho (em grao);2012;4662.0
Bahia;Milho (em grao);2013;3698.0
Bahia;Milho (em grao);2014;4448.0
Bahia;Milho (em grao);2015;3815.0
Bahia;Milho (em grao);2016;3451.0
Bahia;Milho (em grao);2017;3836.0
Bahia;Milho (em grao);2018;4381.0
Bahia;Milho (em grao);2019;3447.0
Bahia;Milho (em grao);2020;4584.0
Bahia;Milho (em grao);2021;4208.0
Bahia;Milho (em grao);2022;4256.0
Bahia;Milho (em grao);2023;4754.0
Bahia;Soja (em grao);1988;1503.0
Bahia;Soja (em grao);1989;1505.0
Bahia;Soja (em grao);1990;612.0
Bahia;Soja (em grao);1991;2100.0
Bahia;Soja (em grao);1992;1500.0
Bahia;Soja (em grao);1993;1554.0
Bahia;Soja (em grao);1994;2012.0
Bahia;Soja (em grao);1995;2280.0
Bahia;Soja (em grao);1996;1616.0
Bahia;Soja (em grao);1997;2220.0
Bahia;Soja (em grao);1998;2145.0
Bahia;Soja (em grao);1999;1982.0
Bahia;Soja (em grao);2000;2400.0
Bahia;Soja (em grao);2001;2040.0
Bahia;Soja (em grao);2002;1830.0
Bahia;Soja (em grao);2003;1830.0
Bahia;Soja (em grao);2004;2880.0
Bahia;Soja (em grao);2005;2760.0
Bahia;Soja (em grao);2006;2282.0
Bahia;Soja (em grao);2007;2700.0
Bahia;Soja (em grao);2008;3035.0
Bahia;Soja (em grao);2009;2551.0
Bahia;Soja (em grao);2010;3060.0
Bahia;Soja (em grao);2011;3361.0
Bahia;Soja (em grao);2012;2888.0
Bahia;Soja (em grao);2013;2283.0
Bahia;Soja (em grao);2014;2512.0
Bahia;Soja (em grao);2015;3134.0
Bahia;Soja (em grao);2016;2120.0
Bahia;Soja (em grao);2017;3248.0
Bahia;Soja (em grao);2018;3936.0
Bahia;Soja (em grao);2019;3361.0
Bahia;Soja (em grao);2020;3746.0
Bahia;Soja (em grao);2021;4023.0
Bahia;Soja (em grao);2022;3921.0
Bahia;Soja (em grao);2023;4043.0
Minas Gerais;Algodao herbáceo (em caroco);1988;832.0
Minas Gerais;Algodao herbáceo (em caroco);1989;615.0
Minas Gerais;Algodao herbáceo (em caroco);1990;727.0
Minas Gerais;Algodao herbáceo (em caroco);1991;903.0
Minas Gerais;Algodao herbáceo (em caroco);1992;704.0
Minas Gerais;Algodao herbáceo (em caroco);1993;796.0
Minas Gerais;Algodao herbáceo (em caroco);1994;938.0
Minas Gerais;Algodao herbáceo (em caroco);1995;809.0
Minas Gerais;Algodao herbáceo (em caroco);1996;1334.0
Minas Gerais;Algodao herbáceo (em caroco);1997;1634.0
Minas Gerais;Algodao herbáceo (em caroco);1998;1481.0
Minas Gerais;Algodao herbáceo (em caroco);1999;1575.0
Minas Gerais;Algodao herbáceo (em caroco);2000;2022.0
Minas Gerais;Algodao herbáceo (em caroco);2001;1692.0
Minas Gerais;Algodao herbáceo (em caroco);2002;2317.0
Minas Gerais;Algodao herbáceo (em caroco);2003;2514.0
Minas Gerais;Algodao herbáceo (em caroco);2004;2646.0
Minas Gerais;Algodao herbáceo (em caroco);2005;2676.0
Minas Gerais;Algodao herbáceo (em caroco);2006;2874.0
Minas Gerais;Algodao herbáceo (em caroco);2007;2957.0
Minas Gerais;Algodao herbáceo (em caroco);2008;3666.0
Minas Gerais;Algodao herbáceo (em caroco);2009;3687.0
Minas Gerais;Algodao herbáceo (em caroco);2010;3706.0
Minas Gerais;Algodao herbáceo (em caroco);2011;3539.0
Minas Gerais;Algodao herbáceo (em caroco);2012;3407.0
Minas Gerais;Algodao herbáceo (em caroco);2013;3296.0
Minas Gerais;Algodao herbáceo (em caroco);2014;3474.0
Minas Gerais;Algodao herbáceo (em caroco);2015;3707.0
Minas Gerais;Algodao herbáceo (em caroco);2016;3447.0
Minas Gerais;Algodao herbáceo (em caroco);2017;3734.0
Minas Gerais;Algodao herbáceo (em caroco);2018;4156.0
Minas Gerais;Algodao herbáceo (em caroco);2019;4002.0
Minas Gerais;Algodao herbáceo (em caroco);2020;4261.0
Minas Gerais;Algodao herbáceo (em caroco);2021;3755.0
Minas Gerais;Algodao herbáceo (em caroco);2022;4151.0
Minas Gerais;Algodao herbáceo (em caroco);2023;4338.0
Minas Gerais;Cana-de-acúcar;1988;59028.0
Minas Gerais;Cana-de-acúcar;1989;57953.0
Minas Gerais;Cana-de-acúcar;1990;58823.0
Minas Gerais;Cana-de-acúcar;1991;63775.0
Minas Gerais;Cana-de-acúcar;1992;63687.0
Minas Gerais;Cana-de-acúcar;1993;60389.0
Minas Gerais;Cana-de-acúcar;1994;61851.0
Minas Gerais;Cana-de-acúcar;1995;62516.0
Minas Gerais;Cana-de-acúcar;1996;53915.0
Minas Gerais;Cana-de-acúcar;1997;58281.0
Minas Gerais;Cana-de-acúcar;1998;60541.0
Minas Gerais;Cana-de-acúcar;1999;62629.0
Minas Gerais;Cana-de-acúcar;2000;64264.0
Minas Gerais;Cana-de-acúcar;2001;64500.0
Minas Gerais;Cana-de-acúcar;2002;65602.0
Minas Gerais;Cana-de-acúcar;2003;68595.0
Minas Gerais;Cana-de-acúcar;2004;72706.0
Minas Gerais;Cana-de-acúcar;2005;72717.0
Minas Gerais;Cana-de-acúcar;2006;74752.0
Minas Gerais;Cana-de-acúcar;2007;77967.0
Minas Gerais;Cana-de-acúcar;2008;78775.0
Minas Gerais;Cana-de-acúcar;2009;81584.0
Minas Gerais;Cana-de-acúcar;2010;81180.0
Minas Gerais;Cana-de-acúcar;2011;81475.0
Minas Gerais;Cana-de-acúcar;2012;80914.0
Minas Gerais;Cana-de-acúcar;2013;80020.0
Minas Gerais;Cana-de-acúcar;2014;76206.0
Minas Gerais;Cana-de-acúcar;2015;75767.0
Minas Gerais;Cana-de-acúcar;2016;76932.0
Minas Gerais;Cana-de-acúcar;2017;76871.0
Minas Gerais;Cana-de-acúcar;2018;77149.0
Minas Gerais;Cana-de-acúcar;2019;77354.0
Minas Gerais;Cana-de-acúcar;2020;77985.0
Minas Gerais;Cana-de-acúcar;2021;71520.0
Minas Gerais;Cana-de-acúcar;2022;74990.0
Minas Gerais;Cana-de-acúcar;2023;78004.0
Minas Gerais;Feijao (em grao);1988;518.0
Minas Gerais;Feijao (em grao);1989;489.0
Minas Gerais;Feijao (em grao);1990;561.0
Minas Gerais;Feijao (em grao);1991;605.0
Minas Gerais;Feijao (em grao);1992;564.0
Minas Gerais;Feijao (em grao);1993;694.0
Minas Gerais;Feijao (em grao);1994;697.0
Minas Gerais;Feijao (em grao);1995;658.0
Minas Gerais;Feijao (em grao);1996;577.0
Minas Gerais;Feijao (em grao);1997;776.0
Minas Gerais;Feijao (em grao);1998;783.0
Minas Gerais;Feijao (em grao);1999;838.0
Minas Gerais;Feijao (em grao);2000;933.0
Minas Gerais;Feijao (em grao);2001;931.0
Minas Gerais;Feijao (em grao);2002;1139.0
Minas Gerais;Feijao (em grao);2003;1240.0
Minas Gerais;Feijao (em grao);2004;1137.0
Minas Gerais;Feijao (em grao);2005;1291.0
Minas Gerais;Feijao (em grao);2006;1176.0
Minas Gerais;Feijao (em grao);2007;1255.0
Minas Gerais;Feijao (em grao);2008;1411.0
Minas Gerais;Feijao (em grao);2009;1447.0
Minas Gerais;Feijao (em grao);2010;1517.0
Minas Gerais;Feijao (em grao);2011;1481.0
Minas Gerais;Feijao (em grao);2012;1541.0
Minas Gerais;Feijao (em grao);2013;1440.0
Minas Gerais;Feijao (em grao);2014;1522.0
Minas Gerais;Feijao (em grao);2015;1527.0
Minas Gerais;Feijao (em grao);2016;1610.0
Minas Gerais;Feijao (em grao);2017;1709.0
Minas Gerais;Feijao (em grao);2018;1713.0
Minas Gerais;Feijao (em grao);2019;1721.0
Minas Gerais;Feijao (em grao);2020;1757.0
Minas Gerais;Feijao (em grao);2021;1752.0
Minas Gerais;Feijao (em grao);2022;1651.0
Minas Gerais;Feijao (em grao);2023;1898.0
Minas Gerais;Milho (em grao);1988;2135.0
Minas Gerais;Milho (em grao);1989;2225.0
Minas Gerais;Milho (em grao);1990;1611.0
Minas Gerais;Milho (em grao);1991;2401.0
Minas Gerais;Milho (em grao);1992;2464.0
Minas Gerais;Milho (em grao);1993;2575.0
Minas Gerais;Milho (em grao);1994;2477.0
Minas Gerais;Milho (em grao);1995;2502.0
Minas Gerais;Milho (em grao);1996;2572.0
Minas Gerais;Milho (em grao);1997;2943.0
Minas Gerais;Milho (em grao);1998;2936.0
Minas Gerais;Milho (em grao);1999;3044.0
Minas Gerais;Milho (em grao);2000;3411.0
Minas Gerais;Milho (em grao);2001;3325.0
Minas Gerais;Milho (em grao);2002;3994.0
Minas Gerais;Milho (em grao);2003;4229.0
Minas Gerais;Milho (em grao);2004;4511.0
Minas Gerais;Milho (em grao);2005;4612.0
Minas Gerais;Milho (em grao);2006;4202.0
Minas Gerais;Milho (em grao);2007;4619.0
Minas Gerais;Milho (em grao);2008;5007.0
Minas Gerais;Milho (em grao);2009;5113.0
Minas Gerais;Milho (em grao);2010;5207.0
Minas Gerais;Milho (em grao);2011;5553.0
Minas Gerais;Milho (em grao);2012;6197.0
Minas Gerais;Milho (em grao);2013;6132.0
Minas Gerais;Milho (em grao);2014;5476.0
Minas Gerais;Milho (em grao);2015;5609.0
Minas Gerais;Milho (em grao);2016;5302.0
Minas Gerais;Milho (em grao);2017;6405.0
Minas Gerais;Milho (em grao);2018;6475.0
Minas Gerais;Milho (em grao);2019;6890.0
Minas Gerais;Milho (em grao);2020;6869.0
Minas Gerais;Milho (em grao);2021;5875.0
Minas Gerais;Milho (em grao);2022;6012.0
Minas Gerais;Milho (em grao);2023;6755.0
Minas Gerais;Soja (em grao);1988;1925.0
Minas Gerais;Soja (em grao);1989;1991.0
Minas Gerais;Soja (em grao);1990;1340.0
Minas Gerais;Soja (em grao);1991;2065.0
Minas Gerais;Soja (em grao);1992;2065.0
Minas Gerais;Soja (em grao);1993;2027.0
Minas Gerais;Soja (em grao);1994;2145.0
Minas Gerais;Soja (em grao);1995;1997.0
Minas Gerais;Soja (em grao);1996;1932.0
Minas Gerais;Soja (em grao);1997;2190.0
Minas Gerais;Soja (em grao);1998;2268.0
Minas Gerais;Soja (em grao);1999;2327.0
Minas Gerais;Soja (em grao);2000;2397.0
Minas Gerais;Soja (em grao);2001;2198.0
Minas Gerais;Soja (em grao);2002;2718.0
Minas Gerais;Soja (em grao);2003;2637.0
Minas Gerais;Soja (em grao);2004;2449.0
Minas Gerais;Soja (em grao);2005;2625.0
Minas Gerais;Soja (em grao);2006;2441.0
Minas Gerais;Soja (em grao);2007;2732.0
Minas Gerais;Soja (em grao);2008;2962.0
Minas Gerais;Soja (em grao);2009;2962.0
Minas Gerais;Soja (em grao);2010;2843.0
Minas Gerais;Soja (em grao);2011;2899.0
Minas Gerais;Soja (em grao);2012;2989.0
Minas Gerais;Soja (em grao);2013;2933.0
Minas Gerais;Soja (em grao);2014;2705.0
Minas Gerais;Soja (em grao);2015;2654.0
Minas Gerais;Soja (em grao);2016;3254.0
Minas Gerais;Soja (em grao);2017;3468.0
Minas Gerais;Soja (em grao);2018;3603.0
Minas Gerais;Soja (em grao);2019;3202.0
Minas Gerais;Soja (em grao);2020;3667.0
Minas Gerais;Soja (em grao);2021;3609.0
Minas Gerais;Soja (em grao);2022;3777.0
Minas Gerais;Soja (em grao);2023;3820.0
Espírito Santo;Algodao herbáceo (em caroco);1988;0.0
Espírito Santo;Algodao herbáceo (em caroco);1989;0.0
Espírito Santo;Algodao herbáceo (em caroco);1990;0.0
Espírito Santo;Algodao herbáceo (em caroco);1991;0.0
Espírito Santo;Algodao herbáceo (em caroco);1992;0.0
Espírito Santo;Algodao herbáceo (em caroco);1993;0.0
Espírito Santo;Algodao herbáceo (em caroco);1994;0.0
Espírito Santo;Algodao herbáceo (em caroco);1995;0.0
Espírito Santo;Algodao herbáceo (em caroco);1996;0.0
Espírito Santo;Algodao herbáceo (em caroco);1997;0.0
Espírito Santo;Algodao herbáceo (em caroco);1998;0.0
Espírito Santo;Algodao herbáceo (em caroco);1999;0.0
Espírito Santo;Algodao herbáceo (em caroco);2000;0.0
Espírito Santo;Algodao herbáceo (em caroco);2001;0.0
Espírito Santo;Algodao herbáceo (em caroco);2002;0.0
Espírito Santo;Algodao herbáceo (em caroco);2003;0.0
Espírito Santo;Algodao herbáceo (em caroco);2004;0.0
Espírito Santo;Algodao herbáceo (em caroco);2005;0.0
Espírito Santo;Algodao herbáceo (em caroco);2006;0.0
Espírito Santo;Algodao herbáceo (em caroco);2007;1985.0
Espírito Santo;Algodao herbáceo (em caroco);2008;0.0
Espírito Santo;Algodao herbáceo (em caroco);2009;0.0
Espírito Santo;Algodao herbáceo (em caroco);2010;0.0
Espírito Santo;Algodao herbáceo (em caroco);2011;0.0
Espírito Santo;Algodao herbáceo (em caroco);2012;0.0
Espírito Santo;Algodao herbáceo (em caroco);2013;0.0
Espírito Santo;Algodao herbáceo (em caroco);2014;0.0
Espírito Santo;Algodao herbáceo (em caroco);2015;0.0
Espírito Santo;Algodao herbáceo (em caroco);2016;0.0
Espírito Santo;Algodao herbáceo (em caroco);2017;0.0
Espírito Santo;Algodao herbáceo (em caroco);2018;0.0
Espírito Santo;Algodao herbáceo (em caroco);2019;0.0
Espírito Santo;Algodao herbáceo (em caroco);2020;0.0
Espírito Santo;Algodao herbáceo (em caroco);2021;0.0
Espírito Santo;Algodao herbáceo (em caroco);2022;0.0
