UF;Cultura;Ano;Area Plantada (ha)
Santa Catarina;Cana-de-acúcar;2022;3877.0
Santa Catarina;Cana-de-acúcar;2023;3931.0
Santa Catarina;Feijao (em grao);1988;394142.0
Santa Catarina;Feijao (em grao);1989;389626.0
Santa Catarina;Feijao (em grao);1990;431829.0
Santa Catarina;Feijao (em grao);1991;420333.0
Santa Catarina;Feijao (em grao);1992;390310.0
Santa Catarina;Feijao (em grao);1993;355203.0
Santa Catarina;Feijao (em grao);1994;358655.0
Santa Catarina;Feijao (em grao);1995;390069.0
Santa Catarina;Feijao (em grao);1996;262126.0
Santa Catarina;Feijao (em grao);1997;242222.0
Santa Catarina;Feijao (em grao);1998;241992.0
Santa Catarina;Feijao (em grao);1999;265920.0
Santa Catarina;Feijao (em grao);2000;215071.0
Santa Catarina;Feijao (em grao);2001;145403.0
Santa Catarina;Feijao (em grao);2002;155790.0
Santa Catarina;Feijao (em grao);2003;146942.0
Santa Catarina;Feijao (em grao);2004;137342.0
Santa Catarina;Feijao (em grao);2005;114799.0
Santa Catarina;Feijao (em grao);2006;128510.0
Santa Catarina;Feijao (em grao);2007;130528.0
Santa Catarina;Feijao (em grao);2008;107279.0
Santa Catarina;Feijao (em grao);2009;129113.0
Santa Catarina;Feijao (em grao);2010;110685.0
Santa Catarina;Feijao (em grao);2011;105661.0
Santa Catarina;Feijao (em grao);2012;85321.0
Santa Catarina;Feijao (em grao);2013;80348.0
Santa Catarina;Feijao (em grao);2014;89299.0
Santa Catarina;Feijao (em grao);2015;77051.0
Santa Catarina;Feijao (em grao);2016;73723.0
Santa Catarina;Feijao (em grao);2017;77214.0
Santa Catarina;Feijao (em grao);2018;70814.0
Santa Catarina;Feijao (em grao);2019;63684.0
Santa Catarina;Feijao (em grao);2020;56991.0
Santa Catarina;Feijao (em grao);2021;59516.0
Santa Catarina;Feijao (em grao);2022;67802.0
Santa Catarina;Feijao (em grao);2023;58149.0
Santa Catarina;Milho (em grao);1988;988000.0
Santa Catarina;Milho (em grao);1989;997105.0
Santa Catarina;Milho (em grao);1990;1014535.0
Santa Catarina;Milho (em grao);1991;1055095.0
Santa Catarina;Milho (em grao);1992;1087255.0
Santa Catarina;Milho (em grao);1993;1030885.0
Santa Catarina;Milho (em grao);1994;1038142.0
Santa Catarina;Milho (em grao);1995;1061582.0
Santa Catarina;Milho (em grao);1996;766593.0
Santa Catarina;Milho (em grao);1997;766992.0
Santa Catarina;Milho (em grao);1998;767212.0
Santa Catarina;Milho (em grao);1999;781443.0
Santa Catarina;Milho (em grao);2000;826010.0
Santa Catarina;Milho (em grao);2001;896112.0
Santa Catarina;Milho (em grao);2002;833909.0
Santa Catarina;Milho (em grao);2003;856427.0
Santa Catarina;Milho (em grao);2004;816133.0
Santa Catarina;Milho (em grao);2005;796060.0
Santa Catarina;Milho (em grao);2006;784214.0
Santa Catarina;Milho (em grao);2007;694993.0
Santa Catarina;Milho (em grao);2008;715774.0
Santa Catarina;Milho (em grao);2009;648509.0
Santa Catarina;Milho (em grao);2010;582221.0
Santa Catarina;Milho (em grao);2011;542420.0
Santa Catarina;Milho (em grao);2012;525257.0
Santa Catarina;Milho (em grao);2013;484450.0
Santa Catarina;Milho (em grao);2014;442643.0
Santa Catarina;Milho (em grao);2015;404487.0
Santa Catarina;Milho (em grao);2016;360341.0
Santa Catarina;Milho (em grao);2017;364414.0
Santa Catarina;Milho (em grao);2018;332921.0
Santa Catarina;Milho (em grao);2019;344237.0
Santa Catarina;Milho (em grao);2020;342869.0
Santa Catarina;Milho (em grao);2021;338887.0
Santa Catarina;Milho (em grao);2022;337104.0
Santa Catarina;Milho (em grao);2023;329571.0
Santa Catarina;Soja (em grao);1988;415000.0
Santa Catarina;Soja (em grao);1989;438405.0
Santa Catarina;Soja (em grao);1990;369953.0
Santa Catarina;Soja (em grao);1991;267911.0
Santa Catarina;Soja (em grao);1992;205277.0
Santa Catarina;Soja (em grao);1993;220211.0
Santa Catarina;Soja (em grao);1994;217266.0
Santa Catarina;Soja (em grao);1995;204478.0
Santa Catarina;Soja (em grao);1996;167368.0
Santa Catarina;Soja (em grao);1997;188497.0
Santa Catarina;Soja (em grao);1998;217397.0
Santa Catarina;Soja (em grao);1999;220573.0
Santa Catarina;Soja (em grao);2000;212412.0
Santa Catarina;Soja (em grao);2001;198853.0
Santa Catarina;Soja (em grao);2002;243665.0
Santa Catarina;Soja (em grao);2003;257086.0
Santa Catarina;Soja (em grao);2004;314469.0
Santa Catarina;Soja (em grao);2005;354717.0
Santa Catarina;Soja (em grao);2006;331627.0
Santa Catarina;Soja (em grao);2007;385696.0
Santa Catarina;Soja (em grao);2008;373358.0
Santa Catarina;Soja (em grao);2009;385418.0
Santa Catarina;Soja (em grao);2010;440459.0
Santa Catarina;Soja (em grao);2011;457422.0
Santa Catarina;Soja (em grao);2012;452349.0
Santa Catarina;Soja (em grao);2013;521339.0
Santa Catarina;Soja (em grao);2014;560098.0
Santa Catarina;Soja (em grao);2015;608641.0
Santa Catarina;Soja (em grao);2016;660764.0
Santa Catarina;Soja (em grao);2017;667892.0
Santa Catarina;Soja (em grao);2018;673700.0
Santa Catarina;Soja (em grao);2019;665548.0
Santa Catarina;Soja (em grao);2020;664795.0
Santa Catarina;Soja (em grao);2021;688980.0
Santa Catarina;Soja (em grao);2022;754520.0
Santa Catarina;Soja (em grao);2023;776923.0
Rio Grande do Sul;Algodao herbáceo (em caroco);1988;0.0
Rio Grande do Sul;Algodao herbáceo (em caroco);1989;0.0
Rio Grande do Sul;Algodao herbáceo (em caroco);1990;0.0
Rio Grande do Sul;Algodao herbáceo (em caroco);1991;0.0
Rio Grande do Sul;Algodao herbáceo (em caroco);1992;0.0
Rio Grande do Sul;Algodao herbáceo (em caroco);1993;0.0
Rio Grande do Sul;Algodao herbáceo (em caroco);1994;0.0
Rio Grande do Sul;Algodao herbáceo (em caroco);1995;0.0
Rio Grande do Sul;Algodao herbáceo (em caroco);1996;0.0
Rio Grande do Sul;Algodao herbáceo (em caroco);1997;0.0
Rio Grande do Sul;Algodao herbáceo (em caroco);1998;0.0
Rio Grande do Sul;Algodao herbáceo (em caroco);1999;0.0
Rio Grande do Sul;Algodao herbáceo (em caroco);2000;0.0
Rio Grande do Sul;Algodao herbáceo (em caroco);2001;0.0
Rio Grande do Sul;Algodao herbáceo (em caroco);2002;0.0
Rio Grande do Sul;Algodao herbáceo (em caroco);2003;0.0
Rio Grande do Sul;Algodao herbáceo (em caroco);2004;0.0
Rio Grande do Sul;Algodao herbáceo (em caroco);2005;0.0
Rio Grande do Sul;Algodao herbáceo (em caroco);2006;0.0
Rio Grande do Sul;Algodao herbáceo (em caroco);2007;0.0
Rio Grande do Sul;Algodao herbáceo (em caroco);2008;0.0
Rio Grande do Sul;Algodao herbáceo (em caroco);2009;0.0
Rio Grande do Sul;Algodao herbáceo (em caroco);2010;0.0
Rio Grande do Sul;Algodao herbáceo (em caroco);2011;0.0
Rio Grande do Sul;Algodao herbáceo (em caroco);2012;0.0
Rio Grande do Sul;Algodao herbáceo (em caroco);2013;0.0
Rio Grande do Sul;Algodao herbáceo (em caroco);2014;0.0
Rio Grande do Sul;Algodao herbáceo (em caroco);2015;0.0
Rio Grande do Sul;Algodao herbáceo (em caroco);2016;0.0
Rio Grande do Sul;Algodao herbáceo (em caroco);2017;0.0
Rio Grande do Sul;Algodao herbáceo (em caroco);2018;0.0
Rio Grande do Sul;Algodao herbáceo (em caroco);2019;0.0
Rio Grande do Sul;Algodao herbáceo (em caroco);2020;0.0
Rio Grande do Sul;Algodao herbáceo (em caroco);2021;0.0
Rio Grande do Sul;Algodao herbáceo (em caroco);2022;0.0
Rio Grande do Sul;Algodao herbáceo (em caroco);2023;0.0
Rio Grande do Sul;Cana-de-acúcar;1988;34556.0
Rio Grande do Sul;Cana-de-acúcar;1989;35232.0
Rio Grande do Sul;Cana-de-acúcar;1990;31598.0
Rio Grande do Sul;Cana-de-acúcar;1991;32025.0
Rio Grande do Sul;Cana-de-acúcar;1992;33090.0
Rio Grande do Sul;Cana-de-acúcar;1993;33368.0
Rio Grande do Sul;Cana-de-acúcar;1994;33936.0
Rio Grande do Sul;Cana-de-acúcar;1995;27127.0
Rio Grande do Sul;Cana-de-acúcar;1996;35734.0
Rio Grande do Sul;Cana-de-acúcar;1997;28134.0
Rio Grande do Sul;Cana-de-acúcar;1998;30090.0
Rio Grande do Sul;Cana-de-acúcar;1999;32383.0
Rio Grande do Sul;Cana-de-acúcar;2000;32876.0
Rio Grande do Sul;Cana-de-acúcar;2001;31290.0
Rio Grande do Sul;Cana-de-acúcar;2002;33002.0
Rio Grande do Sul;Cana-de-acúcar;2003;32170.0
Rio Grande do Sul;Cana-de-acúcar;2004;31933.0
Rio Grande do Sul;Cana-de-acúcar;2005;32570.0
Rio Grande do Sul;Cana-de-acúcar;2006;33277.0
Rio Grande do Sul;Cana-de-acúcar;2007;35767.0
Rio Grande do Sul;Cana-de-acúcar;2008;36779.0
Rio Grande do Sul;Cana-de-acúcar;2009;36688.0
Rio Grande do Sul;Cana-de-acúcar;2010;35970.0
Rio Grande do Sul;Cana-de-acúcar;2011;32694.0
Rio Grande do Sul;Cana-de-acúcar;2012;30760.0
Rio Grande do Sul;Cana-de-acúcar;2013;27670.0
Rio Grande do Sul;Cana-de-acúcar;2014;24593.0
Rio Grande do Sul;Cana-de-acúcar;2015;19508.0
Rio Grande do Sul;Cana-de-acúcar;2016;17828.0
Rio Grande do Sul;Cana-de-acúcar;2017;16737.0
Rio Grande do Sul;Cana-de-acúcar;2018;15691.0
Rio Grande do Sul;Cana-de-acúcar;2019;14782.0
Rio Grande do Sul;Cana-de-acúcar;2020;14538.0
Rio Grande do Sul;Cana-de-acúcar;2021;14239.0
Rio Grande do Sul;Cana-de-acúcar;2022;13171.0
Rio Grande do Sul;Cana-de-acúcar;2023;12099.0
Rio Grande do Sul;Feijao (em grao);1988;198553.0
Rio Grande do Sul;Feijao (em grao);1989;191140.0
Rio Grande do Sul;Feijao (em grao);1990;214523.0
Rio Grande do Sul;Feijao (em grao);1991;229350.0
Rio Grande do Sul;Feijao (em grao);1992;222043.0
Rio Grande do Sul;Feijao (em grao);1993;203499.0
Rio Grande do Sul;Feijao (em grao);1994;197782.0
Rio Grande do Sul;Feijao (em grao);1995;225502.0
Rio Grande do Sul;Feijao (em grao);1996;213019.0
Rio Grande do Sul;Feijao (em grao);1997;189481.0
Rio Grande do Sul;Feijao (em grao);1998;187230.0
Rio Grande do Sul;Feijao (em grao);1999;202537.0
Rio Grande do Sul;Feijao (em grao);2000;184115.0
Rio Grande do Sul;Feijao (em grao);2001;148941.0
Rio Grande do Sul;Feijao (em grao);2002;167077.0
Rio Grande do Sul;Feijao (em grao);2003;160276.0
Rio Grande do Sul;Feijao (em grao);2004;142225.0
Rio Grande do Sul;Feijao (em grao);2005;118103.0
Rio Grande do Sul;Feijao (em grao);2006;122663.0
Rio Grande do Sul;Feijao (em grao);2007;118036.0
Rio Grande do Sul;Feijao (em grao);2008;98214.0
Rio Grande do Sul;Feijao (em grao);2009;117663.0
Rio Grande do Sul;Feijao (em grao);2010;103610.0
Rio Grande do Sul;Feijao (em grao);2011;89422.0
Rio Grande do Sul;Feijao (em grao);2012;81832.0
Rio Grande do Sul;Feijao (em grao);2013;72532.0
Rio Grande do Sul;Feijao (em grao);2014;76388.0
Rio Grande do Sul;Feijao (em grao);2015;67248.0
Rio Grande do Sul;Feijao (em grao);2016;61340.0
Rio Grande do Sul;Feijao (em grao);2017;68262.0
Rio Grande do Sul;Feijao (em grao);2018;59340.0
Rio Grande do Sul;Feijao (em grao);2019;62024.0
Rio Grande do Sul;Feijao (em grao);2020;60272.0
Rio Grande do Sul;Feijao (em grao);2021;61031.0
Rio Grande do Sul;Feijao (em grao);2022;62351.0
Rio Grande do Sul;Feijao (em grao);2023;47707.0
Rio Grande do Sul;Milho (em grao);1988;1680247.0
Rio Grande do Sul;Milho (em grao);1989;1580617.0
Rio Grande do Sul;Milho (em grao);1990;1647266.0
Rio Grande do Sul;Milho (em grao);1991;1860768.0
Rio Grande do Sul;Milho (em grao);1992;2009320.0
Rio Grande do Sul;Milho (em grao);1993;1742192.0
Rio Grande do Sul;Milho (em grao);1994;1721687.0
Rio Grande do Sul;Milho (em grao);1995;1883870.0
Rio Grande do Sul;Milho (em grao);1996;1719242.0
Rio Grande do Sul;Milho (em grao);1997;1655199.0
Rio Grande do Sul;Milho (em grao);1998;1523845.0
Rio Grande do Sul;Milho (em grao);1999;1490048.0
Rio Grande do Sul;Milho (em grao);2000;1537759.0
Rio Grande do Sul;Milho (em grao);2001;1675963.0
Rio Grande do Sul;Milho (em grao);2002;1464836.0
Rio Grande do Sul;Milho (em grao);2003;1416777.0
Rio Grande do Sul;Milho (em grao);2004;1303297.0
Rio Grande do Sul;Milho (em grao);2005;1206119.0
Rio Grande do Sul;Milho (em grao);2006;1422060.0
Rio Grande do Sul;Milho (em grao);2007;1365387.0
Rio Grande do Sul;Milho (em grao);2008;1385998.0
Rio Grande do Sul;Milho (em grao);2009;1385754.0
Rio Grande do Sul;Milho (em grao);2010;1151397.0
Rio Grande do Sul;Milho (em grao);2011;1100309.0
Rio Grande do Sul;Milho (em grao);2012;1119220.0
Rio Grande do Sul;Milho (em grao);2013;1033728.0
Rio Grande do Sul;Milho (em grao);2014;925514.0
Rio Grande do Sul;Milho (em grao);2015;854793.0
Rio Grande do Sul;Milho (em grao);2016;740510.0
Rio Grande do Sul;Milho (em grao);2017;831221.0
Rio Grande do Sul;Milho (em grao);2018;706160.0
Rio Grande do Sul;Milho (em grao);2019;763097.0
Rio Grande do Sul;Milho (em grao);2020;751573.0
Rio Grande do Sul;Milho (em grao);2021;780142.0
Rio Grande do Sul;Milho (em grao);2022;783800.0
Rio Grande do Sul;Milho (em grao);2023;822596.0
Rio Grande do Sul;Soja (em grao);1988;3470259.0
Rio Grande do Sul;Soja (em grao);1989;3680859.0
Rio Grande do Sul;Soja (em grao);1990;3519448.0
Rio Grande do Sul;Soja (em grao);1991;3132322.0
Rio Grande do Sul;Soja (em grao);1992;2880243.0
Rio Grande do Sul;Soja (em grao);1993;3078313.0
Rio Grande do Sul;Soja (em grao);1994;3190238.0
Rio Grande do Sul;Soja (em grao);1995;3008550.0
Rio Grande do Sul;Soja (em grao);1996;2547152.0
Rio Grande do Sul;Soja (em grao);1997;2942882.0
Rio Grande do Sul;Soja (em grao);1998;3176290.0
Rio Grande do Sul;Soja (em grao);1999;3054603.0
Rio Grande do Sul;Soja (em grao);2000;3030556.0
Rio Grande do Sul;Soja (em grao);2001;2976498.0
Rio Grande do Sul;Soja (em grao);2002;3307252.0
Rio Grande do Sul;Soja (em grao);2003;3591970.0
Rio Grande do Sul;Soja (em grao);2004;3984337.0
Rio Grande do Sul;Soja (em grao);2005;4179272.0
Rio Grande do Sul;Soja (em grao);2006;3868501.0
Rio Grande do Sul;Soja (em grao);2007;3890903.0
Rio Grande do Sul;Soja (em grao);2008;3804425.0
Rio Grande do Sul;Soja (em grao);2009;3823246.0
Rio Grande do Sul;Soja (em grao);2010;4021778.0
Rio Grande do Sul;Soja (em grao);2011;4075389.0
Rio Grande do Sul;Soja (em grao);2012;4269247.0
Rio Grande do Sul;Soja (em grao);2013;4727833.0
Rio Grande do Sul;Soja (em grao);2014;4990042.0
Rio Grande do Sul;Soja (em grao);2015;5263899.0
Rio Grande do Sul;Soja (em grao);2016;5464084.0
Rio Grande do Sul;Soja (em grao);2017;5541860.0
Rio Grande do Sul;Soja (em grao);2018;5709084.0
Rio Grande do Sul;Soja (em grao);2019;5843533.0
Rio Grande do Sul;Soja (em grao);2020;5996371.0
Rio Grande do Sul;Soja (em grao);2021;6107620.0
Rio Grande do Sul;Soja (em grao);2022;6387670.0
Rio Grande do Sul;Soja (em grao);2023;6642140.0
Mato Grosso do Sul;Algodao herbáceo (em caroco);1988;50775.0
Mato Grosso do Sul;Algodao herbáceo (em caroco);1989;45551.0
Mato Grosso do Sul;Algodao herbáceo (em caroco);1990;44793.0
Mato Grosso do Sul;Algodao herbáceo (em caroco);1991;52730.0
Mato Grosso do Sul;Algodao herbáceo (em caroco);1992;73990.0
Mato Grosso do Sul;Algodao herbáceo (em caroco);1993;39976.0
Mato Grosso do Sul;Algodao herbáceo (em caroco);1994;41324.0
Mato Grosso do Sul;Algodao herbáceo (em caroco);1995;63717.0
Mato Grosso do Sul;Algodao herbáceo (em caroco);1996;60180.0
Mato Grosso do Sul;Algodao herbáceo (em caroco);1997;26884.0
Mato Grosso do Sul;Algodao herbáceo (em caroco);1998;49346.0
Mato Grosso do Sul;Algodao herbáceo (em caroco);1999;46564.0
Mato Grosso do Sul;Algodao herbáceo (em caroco);2000;49075.0
Mato Grosso do Sul;Algodao herbáceo (em caroco);2001;50143.0
Mato Grosso do Sul;Algodao herbáceo (em caroco);2002;44767.0
Mato Grosso do Sul;Algodao herbáceo (em caroco);2003;43725.0
Mato Grosso do Sul;Algodao herbáceo (em caroco);2004;55975.0
Mato Grosso do Sul;Algodao herbáceo (em caroco);2005;63882.0
Mato Grosso do Sul;Algodao herbáceo (em caroco);2006;29499.0
Mato Grosso do Sul;Algodao herbáceo (em caroco);2007;46249.0
Mato Grosso do Sul;Algodao herbáceo (em caroco);2008;44224.0
Mato Grosso do Sul;Algodao herbáceo (em caroco);2009;36716.0
Mato Grosso do Sul;Algodao herbáceo (em caroco);2010;38740.0
Mato Grosso do Sul;Algodao herbáceo (em caroco);2011;60958.0
Mato Grosso do Sul;Algodao herbáceo (em caroco);2012;61919.0
Mato Grosso do Sul;Algodao herbáceo (em caroco);2013;38971.0
Mato Grosso do Sul;Algodao herbáceo (em caroco);2014;37707.0
Mato Grosso do Sul;Algodao herbáceo (em caroco);2015;30724.0
Mato Grosso do Sul;Algodao herbáceo (em caroco);2016;29650.0
Mato Grosso do Sul;Algodao herbáceo (em caroco);2017;28841.0
Mato Grosso do Sul;Algodao herbáceo (em caroco);2018;30450.0
Mato Grosso do Sul;Algodao herbáceo (em caroco);2019;37895.0
Mato Grosso do Sul;Algodao herbáceo (em caroco);2020;31655.0
Mato Grosso do Sul;Algodao herbáceo (em caroco);2021;23005.0
Mato Grosso do Sul;Algodao herbáceo (em caroco);2022;25499.0
Mato Grosso do Sul;Algodao herbáceo (em caroco);2023;29639.0
Mato Grosso do Sul;Cana-de-acúcar;1988;69727.0
Mato Grosso do Sul;Cana-de-acúcar;1989;64056.0
Mato Grosso do Sul;Cana-de-acúcar;1990;67921.0
Mato Grosso do Sul;Cana-de-acúcar;1991;65358.0
Mato Grosso do Sul;Cana-de-acúcar;1992;61884.0
Mato Grosso do Sul;Cana-de-acúcar;1993;63879.0
Mato Grosso do Sul;Cana-de-acúcar;1994;59905.0
Mato Grosso do Sul;Cana-de-acúcar;1995;75315.0
Mato Grosso do Sul;Cana-de-acúcar;1996;82085.0
Mato Grosso do Sul;Cana-de-acúcar;1997;82007.0
Mato Grosso do Sul;Cana-de-acúcar;1998;86921.0
Mato Grosso do Sul;Cana-de-acúcar;1999;93790.0
Mato Grosso do Sul;Cana-de-acúcar;2000;98958.0
Mato Grosso do Sul;Cana-de-acúcar;2001;99673.0
Mato Grosso do Sul;Cana-de-acúcar;2002;112100.0
Mato Grosso do Sul;Cana-de-acúcar;2003;120534.0
Mato Grosso do Sul;Cana-de-acúcar;2004;130970.0
Mato Grosso do Sul;Cana-de-acúcar;2005;136803.0
Mato Grosso do Sul;Cana-de-acúcar;2006;152747.0
Mato Grosso do Sul;Cana-de-acúcar;2007;191577.0
Mato Grosso do Sul;Cana-de-acúcar;2008;252544.0
Mato Grosso do Sul;Cana-de-acúcar;2009;285993.0
Mato Grosso do Sul;Cana-de-acúcar;2010;399408.0
Mato Grosso do Sul;Cana-de-acúcar;2011;495821.0
Mato Grosso do Sul;Cana-de-acúcar;2012;558664.0
Mato Grosso do Sul;Cana-de-acúcar;2013;642686.0
Mato Grosso do Sul;Cana-de-acúcar;2014;639899.0
Mato Grosso do Sul;Cana-de-acúcar;2015;546099.0
Mato Grosso do Sul;Cana-de-acúcar;2016;658282.0
Mato Grosso do Sul;Cana-de-acúcar;2017;661906.0
Mato Grosso do Sul;Cana-de-acúcar;2018;680611.0
Mato Grosso do Sul;Cana-de-acúcar;2019;727753.0
Mato Grosso do Sul;Cana-de-acúcar;2020;666447.0
Mato Grosso do Sul;Cana-de-acúcar;2021;673388.0
Mato Grosso do Sul;Cana-de-acúcar;2022;631539.0
Mato Grosso do Sul;Cana-de-acúcar;2023;660722.0
Mato Grosso do Sul;Feijao (em grao);1988;61752.0
Mato Grosso do Sul;Feijao (em grao);1989;56485.0
Mato Grosso do Sul;Feijao (em grao);1990;77516.0
Mato Grosso do Sul;Feijao (em grao);1991;72214.0
Mato Grosso do Sul;Feijao (em grao);1992;52290.0
Mato Grosso do Sul;Feijao (em grao);1993;48416.0
Mato Grosso do Sul;Feijao (em grao);1994;48459.0
Mato Grosso do Sul;Feijao (em grao);1995;34744.0
Mato Grosso do Sul;Feijao (em grao);1996;21410.0
Mato Grosso do Sul;Feijao (em grao);1997;32969.0
Mato Grosso do Sul;Feijao (em grao);1998;31547.0
Mato Grosso do Sul;Feijao (em grao);1999;39454.0
Mato Grosso do Sul;Feijao (em grao);2000;25299.0
Mato Grosso do Sul;Feijao (em grao);2001;25254.0
Mato Grosso do Sul;Feijao (em grao);2002;18708.0
Mato Grosso do Sul;Feijao (em grao);2003;27098.0
Mato Grosso do Sul;Feijao (em grao);2004;30086.0
Mato Grosso do Sul;Feijao (em grao);2005;21429.0
Mato Grosso do Sul;Feijao (em grao);2006;32870.0
Mato Grosso do Sul;Feijao (em grao);2007;20552.0
Mato Grosso do Sul;Feijao (em grao);2008;17878.0
Mato Grosso do Sul;Feijao (em grao);2009;19677.0
Mato Grosso do Sul;Feijao (em grao);2010;23997.0
Mato Grosso do Sul;Feijao (em grao);2011;19572.0
Mato Grosso do Sul;Feijao (em grao);2012;19432.0
Mato Grosso do Sul;Feijao (em grao);2013;21078.0
Mato Grosso do Sul;Feijao (em grao);2014;20307.0
Mato Grosso do Sul;Feijao (em grao);2015;16452.0
Mato Grosso do Sul;Feijao (em grao);2016;15935.0
Mato Grosso do Sul;Feijao (em grao);2017;23108.0
Mato Grosso do Sul;Feijao (em grao);2018;22014.0
Mato Grosso do Sul;Feijao (em grao);2019;24507.0
Mato Grosso do Sul;Feijao (em grao);2020;23418.0
Mato Grosso do Sul;Feijao (em grao);2021;20006.0
Mato Grosso do Sul;Feijao (em grao);2022;10718.0
Mato Grosso do Sul;Feijao (em grao);2023;11405.0
Mato Grosso do Sul;Milho (em grao);1988;238943.0
Mato Grosso do Sul;Milho (em grao);1989;257788.0
Mato Grosso do Sul;Milho (em grao);1990;268479.0
Mato Grosso do Sul;Milho (em grao);1991;363359.0
Mato Grosso do Sul;Milho (em grao);1992;362815.0
Mato Grosso do Sul;Milho (em grao);1993;369277.0
Mato Grosso do Sul;Milho (em grao);1994;499528.0
Mato Grosso do Sul;Milho (em grao);1995;503422.0
Mato Grosso do Sul;Milho (em grao);1996;450760.0
Mato Grosso do Sul;Milho (em grao);1997;562500.0
Mato Grosso do Sul;Milho (em grao);1998;489767.0
Mato Grosso do Sul;Milho (em grao);1999;536705.0
Mato Grosso do Sul;Milho (em grao);2000;513397.0
Mato Grosso do Sul;Milho (em grao);2001;548479.0
Mato Grosso do Sul;Milho (em grao);2002;490598.0
Mato Grosso do Sul;Milho (em grao);2003;709198.0
Mato Grosso do Sul;Milho (em grao);2004;629034.0
Mato Grosso do Sul;Milho (em grao);2005;565997.0
Mato Grosso do Sul;Milho (em grao);2006;646903.0
Mato Grosso do Sul;Milho (em grao);2007;864306.0
Mato Grosso do Sul;Milho (em grao);2008;987680.0
Mato Grosso do Sul;Milho (em grao);2009;936912.0
Mato Grosso do Sul;Milho (em grao);2010;873861.0
Mato Grosso do Sul;Milho (em grao);2011;999884.0
Mato Grosso do Sul;Milho (em grao);2012;1244808.0
Mato Grosso do Sul;Milho (em grao);2013;1543570.0
Mato Grosso do Sul;Milho (em grao);2014;1595232.0
Mato Grosso do Sul;Milho (em grao);2015;1681672.0
Mato Grosso do Sul;Milho (em grao);2016;1686337.0
Mato Grosso do Sul;Milho (em grao);2017;1832510.0
Mato Grosso do Sul;Milho (em grao);2018;1907544.0
Mato Grosso do Sul;Milho (em grao);2019;1983941.0
Mato Grosso do Sul;Milho (em grao);2020;1973409.0
Mato Grosso do Sul;Milho (em grao);2021;2150745.0
Mato Grosso do Sul;Milho (em grao);2022;2386159.0
Mato Grosso do Sul;Milho (em grao);2023;2395909.0
Mato Grosso do Sul;Soja (em grao);1988;1178363.0
Mato Grosso do Sul;Soja (em grao);1989;1300618.0
Mato Grosso do Sul;Soja (em grao);1990;1286382.0
Mato Grosso do Sul;Soja (em grao);1991;1071968.0
Mato Grosso do Sul;Soja (em grao);1992;949058.0
Mato Grosso do Sul;Soja (em grao);1993;1071694.0
Mato Grosso do Sul;Soja (em grao);1994;1104449.0
Mato Grosso do Sul;Soja (em grao);1995;1044779.0
Mato Grosso do Sul;Soja (em grao);1996;831954.0
Mato Grosso do Sul;Soja (em grao);1997;885596.0
Mato Grosso do Sul;Soja (em grao);1998;1117609.0
Mato Grosso do Sul;Soja (em grao);1999;1073960.0
Mato Grosso do Sul;Soja (em grao);2000;1106301.0
Mato Grosso do Sul;Soja (em grao);2001;1065026.0
Mato Grosso do Sul;Soja (em grao);2002;1195744.0
Mato Grosso do Sul;Soja (em grao);2003;1412307.0
Mato Grosso do Sul;Soja (em grao);2004;1812006.0
Mato Grosso do Sul;Soja (em grao);2005;2038176.0
Mato Grosso do Sul;Soja (em grao);2006;1907688.0
Mato Grosso do Sul;Soja (em grao);2007;1718031.0
Mato Grosso do Sul;Soja (em grao);2008;1732031.0
Mato Grosso do Sul;Soja (em grao);2009;1717436.0
Mato Grosso do Sul;Soja (em grao);2010;1732492.0
Mato Grosso do Sul;Soja (em grao);2011;1761910.0
Mato Grosso do Sul;Soja (em grao);2012;1814136.0
Mato Grosso do Sul;Soja (em grao);2013;1987296.0
Mato Grosso do Sul;Soja (em grao);2014;2158704.0
Mato Grosso do Sul;Soja (em grao);2015;2350927.0
Mato Grosso do Sul;Soja (em grao);2016;2448330.0
Mato Grosso do Sul;Soja (em grao);2017;2620857.0
Mato Grosso do Sul;Soja (em grao);2018;2713062.0
Mato Grosso do Sul;Soja (em grao);2019;2882107.0
Mato Grosso do Sul;Soja (em grao);2020;3121522.0
Mato Grosso do Sul;Soja (em grao);2021;3377042.0
Mato Grosso do Sul;Soja (em grao);2022;3694468.0
Mato Grosso do Sul;Soja (em grao);2023;3884468.0
Mato Grosso;Algodao herbáceo (em caroco);1988;31021.0
Mato Grosso;Algodao herbáceo (em caroco);1989;42800.0
Mato Grosso;Algodao herbáceo (em caroco);1990;43422.0
Mato Grosso;Algodao herbáceo (em caroco);1991;68653.0
Mato Grosso;Algodao herbáceo (em caroco);1992;55262.0
Mato Grosso;Algodao herbáceo (em caroco);1993;69984.0
Mato Grosso;Algodao herbáceo (em caroco);1994;66059.0
Mato Grosso;Algodao herbáceo (em caroco);1995;70215.0
Mato Grosso;Algodao herbáceo (em caroco);1996;55155.0
Mato Grosso;Algodao herbáceo (em caroco);1997;42259.0
Mato Grosso;Algodao herbáceo (em caroco);1998;106483.0
Mato Grosso;Algodao herbáceo (em caroco);1999;200182.0
Mato Grosso;Algodao herbáceo (em caroco);2000;257762.0
Mato Grosso;Algodao herbáceo (em caroco);2001;412627.0
Mato Grosso;Algodao herbáceo (em caroco);2002;328050.0
Mato Grosso;Algodao herbáceo (em caroco);2003;290531.0
