Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da producao das lavouras temporárias;;;
Variável - Área plantada (Hectares);;;
Unidade da Federacao;Produto das lavouras temporárias;Ano;
Sergipe;Cana-de-acúcar;1994;25510
Sergipe;Cana-de-acúcar;1995;24808
Sergipe;Cana-de-acúcar;1996;22764
Sergipe;Cana-de-acúcar;1997;23197
Sergipe;Cana-de-acúcar;1998;22928
Sergipe;Cana-de-acúcar;1999;22998
Sergipe;Cana-de-acúcar;2000;21208
Sergipe;Cana-de-acúcar;2001;20526
Sergipe;Cana-de-acúcar;2002;17584
Sergipe;Cana-de-acúcar;2003;22687
Sergipe;Cana-de-acúcar;2004;25202
Sergipe;Cana-de-acúcar;2005;26867
Sergipe;Cana-de-acúcar;2006;38853
Sergipe;Cana-de-acúcar;2007;38616
Sergipe;Cana-de-acúcar;2008;38895
Sergipe;Cana-de-acúcar;2009;41931
Sergipe;Cana-de-acúcar;2010;46665
Sergipe;Cana-de-acúcar;2011;50988
Sergipe;Cana-de-acúcar;2012;53158
Sergipe;Cana-de-acúcar;2013;52852
Sergipe;Cana-de-acúcar;2014;52903
Sergipe;Cana-de-acúcar;2015;57258
Sergipe;Cana-de-acúcar;2016;58499
Sergipe;Cana-de-acúcar;2017;45841
Sergipe;Cana-de-acúcar;2018;40309
Sergipe;Cana-de-acúcar;2019;35491
Sergipe;Cana-de-acúcar;2020;38580
Sergipe;Cana-de-acúcar;2021;37258
Sergipe;Cana-de-acúcar;2022;40494
Sergipe;Cana-de-acúcar;2023;44947
Sergipe;Feijao (em grao);1988;57059
Sergipe;Feijao (em grao);1989;68381
Sergipe;Feijao (em grao);1990;42038
Sergipe;Feijao (em grao);1991;69223
Sergipe;Feijao (em grao);1992;42459
Sergipe;Feijao (em grao);1993;41477
Sergipe;Feijao (em grao);1994;79234
Sergipe;Feijao (em grao);1995;81383
Sergipe;Feijao (em grao);1996;66795
Sergipe;Feijao (em grao);1997;64758
Sergipe;Feijao (em grao);1998;52424
Sergipe;Feijao (em grao);1999;61353
Sergipe;Feijao (em grao);2000;54771
Sergipe;Feijao (em grao);2001;52453
Sergipe;Feijao (em grao);2002;52960
Sergipe;Feijao (em grao);2003;55688
Sergipe;Feijao (em grao);2004;59561
Sergipe;Feijao (em grao);2005;56855
Sergipe;Feijao (em grao);2006;51170
Sergipe;Feijao (em grao);2007;45392
Sergipe;Feijao (em grao);2008;36873
Sergipe;Feijao (em grao);2009;42213
Sergipe;Feijao (em grao);2010;42075
Sergipe;Feijao (em grao);2011;33760
Sergipe;Feijao (em grao);2012;21247
Sergipe;Feijao (em grao);2013;25359
Sergipe;Feijao (em grao);2014;14624
Sergipe;Feijao (em grao);2015;14913
Sergipe;Feijao (em grao);2016;13380
Sergipe;Feijao (em grao);2017;15426
Sergipe;Feijao (em grao);2018;6511
Sergipe;Feijao (em grao);2019;5959
Sergipe;Feijao (em grao);2020;5810
Sergipe;Feijao (em grao);2021;4220
Sergipe;Feijao (em grao);2022;3630
Sergipe;Feijao (em grao);2023;3130
Sergipe;Milho (em grao);1988;72320
Sergipe;Milho (em grao);1989;84074
Sergipe;Milho (em grao);1990;49779
Sergipe;Milho (em grao);1991;81197
Sergipe;Milho (em grao);1992;42503
Sergipe;Milho (em grao);1993;35032
Sergipe;Milho (em grao);1994;88334
Sergipe;Milho (em grao);1995;91652
Sergipe;Milho (em grao);1996;95405
Sergipe;Milho (em grao);1997;86637
Sergipe;Milho (em grao);1998;75385
Sergipe;Milho (em grao);1999;87596
Sergipe;Milho (em grao);2000;86300
Sergipe;Milho (em grao);2001;93625
Sergipe;Milho (em grao);2002;100432
Sergipe;Milho (em grao);2003;131080
Sergipe;Milho (em grao);2004;132389
Sergipe;Milho (em grao);2005;126551
Sergipe;Milho (em grao);2006;140534
Sergipe;Milho (em grao);2007;156412
Sergipe;Milho (em grao);2008;170055
Sergipe;Milho (em grao);2009;172941
Sergipe;Milho (em grao);2010;182068
Sergipe;Milho (em grao);2011;173922
Sergipe;Milho (em grao);2012;153933
Sergipe;Milho (em grao);2013;161154
Sergipe;Milho (em grao);2014;178409
Sergipe;Milho (em grao);2015;175135
Sergipe;Milho (em grao);2016;172285
Sergipe;Milho (em grao);2017;169462
Sergipe;Milho (em grao);2018;145126
Sergipe;Milho (em grao);2019;148624
Sergipe;Milho (em grao);2020;152103
Sergipe;Milho (em grao);2021;175237
Sergipe;Milho (em grao);2022;176093
Sergipe;Milho (em grao);2023;184915
Sergipe;Soja (em grao);1988;120
Sergipe;Soja (em grao);1989;150
Sergipe;Soja (em grao);1990;-
Sergipe;Soja (em grao);1991;-
Sergipe;Soja (em grao);1992;-
Sergipe;Soja (em grao);1993;-
Sergipe;Soja (em grao);1994;-
Sergipe;Soja (em grao);1995;-
Sergipe;Soja (em grao);1996;-
Sergipe;Soja (em grao);1997;-
Sergipe;Soja (em grao);1998;-
Sergipe;Soja (em grao);1999;-
Sergipe;Soja (em grao);2000;-
Sergipe;Soja (em grao);2001;-
Sergipe;Soja (em grao);2002;-
Sergipe;Soja (em grao);2003;-
Sergipe;Soja (em grao);2004;-
Sergipe;Soja (em grao);2005;-
Sergipe;Soja (em grao);2006;-
Sergipe;Soja (em grao);2007;-
Sergipe;Soja (em grao);2008;-
Sergipe;Soja (em grao);2009;-
Sergipe;Soja (em grao);2010;-
Sergipe;Soja (em grao);2011;-
Sergipe;Soja (em grao);2012;-
Sergipe;Soja (em grao);2013;-
Sergipe;Soja (em grao);2014;-
Sergipe;Soja (em grao);2015;-
Sergipe;Soja (em grao);2016;-
Sergipe;Soja (em grao);2017;-
Sergipe;Soja (em grao);2018;-
Sergipe;Soja (em grao);2019;-
Sergipe;Soja (em grao);2020;-
Sergipe;Soja (em grao);2021;-
Sergipe;Soja (em grao);2022;-
Sergipe;Soja (em grao);2023;-
Bahia;Algodao herbáceo (em caroco);1988;331939
Bahia;Algodao herbáceo (em caroco);1989;268352
Bahia;Algodao herbáceo (em caroco);1990;188029
Bahia;Algodao herbáceo (em caroco);1991;175525
Bahia;Algodao herbáceo (em caroco);1992;184075
Bahia;Algodao herbáceo (em caroco);1993;126340
Bahia;Algodao herbáceo (em caroco);1994;136528
Bahia;Algodao herbáceo (em caroco);1995;157317
Bahia;Algodao herbáceo (em caroco);1996;133557
Bahia;Algodao herbáceo (em caroco);1997;179510
Bahia;Algodao herbáceo (em caroco);1998;112586
Bahia;Algodao herbáceo (em caroco);1999;42691
Bahia;Algodao herbáceo (em caroco);2000;55952
Bahia;Algodao herbáceo (em caroco);2001;58629
Bahia;Algodao herbáceo (em caroco);2002;75264
Bahia;Algodao herbáceo (em caroco);2003;86353
Bahia;Algodao herbáceo (em caroco);2004;203939
Bahia;Algodao herbáceo (em caroco);2005;257377
Bahia;Algodao herbáceo (em caroco);2006;242066
Bahia;Algodao herbáceo (em caroco);2007;301928
Bahia;Algodao herbáceo (em caroco);2008;310081
Bahia;Algodao herbáceo (em caroco);2009;289758
Bahia;Algodao herbáceo (em caroco);2010;270895
Bahia;Algodao herbáceo (em caroco);2011;415806
Bahia;Algodao herbáceo (em caroco);2012;432562
Bahia;Algodao herbáceo (em caroco);2013;295535
Bahia;Algodao herbáceo (em caroco);2014;341690
Bahia;Algodao herbáceo (em caroco);2015;332636
Bahia;Algodao herbáceo (em caroco);2016;279870
Bahia;Algodao herbáceo (em caroco);2017;197676
Bahia;Algodao herbáceo (em caroco);2018;267107
Bahia;Algodao herbáceo (em caroco);2019;330782
Bahia;Algodao herbáceo (em caroco);2020;313648
Bahia;Algodao herbáceo (em caroco);2021;275517
Bahia;Algodao herbáceo (em caroco);2022;303936
Bahia;Algodao herbáceo (em caroco);2023;312521
Bahia;Cana-de-acúcar;1988;81455
Bahia;Cana-de-acúcar;1989;81422
Bahia;Cana-de-acúcar;1990;80302
Bahia;Cana-de-acúcar;1991;76078
Bahia;Cana-de-acúcar;1992;72330
Bahia;Cana-de-acúcar;1993;71677
Bahia;Cana-de-acúcar;1994;70342
Bahia;Cana-de-acúcar;1995;76880
Bahia;Cana-de-acúcar;1996;76154
Bahia;Cana-de-acúcar;1997;86339
Bahia;Cana-de-acúcar;1998;94906
Bahia;Cana-de-acúcar;1999;90648
Bahia;Cana-de-acúcar;2000;92060
Bahia;Cana-de-acúcar;2001;79699
Bahia;Cana-de-acúcar;2002;80432
Bahia;Cana-de-acúcar;2003;83820
Bahia;Cana-de-acúcar;2004;86946
Bahia;Cana-de-acúcar;2005;92947
Bahia;Cana-de-acúcar;2006;106455
Bahia;Cana-de-acúcar;2007;108179
Bahia;Cana-de-acúcar;2008;109606
Bahia;Cana-de-acúcar;2009;82045
Bahia;Cana-de-acúcar;2010;96743
Bahia;Cana-de-acúcar;2011;116171
Bahia;Cana-de-acúcar;2012;118033
Bahia;Cana-de-acúcar;2013;117833
Bahia;Cana-de-acúcar;2014;118856
Bahia;Cana-de-acúcar;2015;104863
Bahia;Cana-de-acúcar;2016;108441
Bahia;Cana-de-acúcar;2017;76911
Bahia;Cana-de-acúcar;2018;73546
Bahia;Cana-de-acúcar;2019;73823
Bahia;Cana-de-acúcar;2020;76612
Bahia;Cana-de-acúcar;2021;72993
Bahia;Cana-de-acúcar;2022;75453
Bahia;Cana-de-acúcar;2023;77268
Bahia;Feijao (em grao);1988;909190
Bahia;Feijao (em grao);1989;746576
Bahia;Feijao (em grao);1990;600136
Bahia;Feijao (em grao);1991;728618
Bahia;Feijao (em grao);1992;814604
Bahia;Feijao (em grao);1993;723671
Bahia;Feijao (em grao);1994;749580
Bahia;Feijao (em grao);1995;583794
Bahia;Feijao (em grao);1996;736687
Bahia;Feijao (em grao);1997;807578
Bahia;Feijao (em grao);1998;606671
Bahia;Feijao (em grao);1999;823148
Bahia;Feijao (em grao);2000;826693
Bahia;Feijao (em grao);2001;685809
Bahia;Feijao (em grao);2002;821961
Bahia;Feijao (em grao);2003;805237
Bahia;Feijao (em grao);2004;834240
Bahia;Feijao (em grao);2005;789935
Bahia;Feijao (em grao);2006;739781
Bahia;Feijao (em grao);2007;634136
Bahia;Feijao (em grao);2008;589328
Bahia;Feijao (em grao);2009;615839
Bahia;Feijao (em grao);2010;615945
Bahia;Feijao (em grao);2011;551237
Bahia;Feijao (em grao);2012;319456
Bahia;Feijao (em grao);2013;461638
Bahia;Feijao (em grao);2014;582156
Bahia;Feijao (em grao);2015;564124
Bahia;Feijao (em grao);2016;371527
Bahia;Feijao (em grao);2017;374306
Bahia;Feijao (em grao);2018;364690
Bahia;Feijao (em grao);2019;357397
Bahia;Feijao (em grao);2020;355306
Bahia;Feijao (em grao);2021;340963
Bahia;Feijao (em grao);2022;343750
Bahia;Feijao (em grao);2023;346575
Bahia;Milho (em grao);1988;707968
Bahia;Milho (em grao);1989;642279
Bahia;Milho (em grao);1990;418477
Bahia;Milho (em grao);1991;578094
Bahia;Milho (em grao);1992;514642
Bahia;Milho (em grao);1993;544137
Bahia;Milho (em grao);1994;744885
Bahia;Milho (em grao);1995;502425
Bahia;Milho (em grao);1996;619529
Bahia;Milho (em grao);1997;691796
Bahia;Milho (em grao);1998;522780
Bahia;Milho (em grao);1999;667839
Bahia;Milho (em grao);2000;674267
Bahia;Milho (em grao);2001;689388
Bahia;Milho (em grao);2002;705592
Bahia;Milho (em grao);2003;799359
Bahia;Milho (em grao);2004;810965
Bahia;Milho (em grao);2005;802294
Bahia;Milho (em grao);2006;799213
Bahia;Milho (em grao);2007;843328
Bahia;Milho (em grao);2008;825329
Bahia;Milho (em grao);2009;890378
Bahia;Milho (em grao);2010;809537
Bahia;Milho (em grao);2011;799428
Bahia;Milho (em grao);2012;589945
Bahia;Milho (em grao);2013;679597
Bahia;Milho (em grao);2014;825897
Bahia;Milho (em grao);2015;814311
Bahia;Milho (em grao);2016;620836
Bahia;Milho (em grao);2017;613214
Bahia;Milho (em grao);2018;638261
Bahia;Milho (em grao);2019;609846
Bahia;Milho (em grao);2020;594905
Bahia;Milho (em grao);2021;617726
Bahia;Milho (em grao);2022;667268
Bahia;Milho (em grao);2023;694636
Bahia;Soja (em grao);1988;243349
Bahia;Soja (em grao);1989;385743
Bahia;Soja (em grao);1990;360015
Bahia;Soja (em grao);1991;210000
Bahia;Soja (em grao);1992;320000
Bahia;Soja (em grao);1993;381049
Bahia;Soja (em grao);1994;434036
Bahia;Soja (em grao);1995;470575
Bahia;Soja (em grao);1996;433263
Bahia;Soja (em grao);1997;456550
Bahia;Soja (em grao);1998;553700
Bahia;Soja (em grao);1999;580000
Bahia;Soja (em grao);2000;628356
Bahia;Soja (em grao);2001;690000
Bahia;Soja (em grao);2002;800000
Bahia;Soja (em grao);2003;850000
Bahia;Soja (em grao);2004;821270
Bahia;Soja (em grao);2005;870000
Bahia;Soja (em grao);2006;872600
Bahia;Soja (em grao);2007;851000
Bahia;Soja (em grao);2008;905018
Bahia;Soja (em grao);2009;950920
Bahia;Soja (em grao);2010;1017250
Bahia;Soja (em grao);2011;1045240
Bahia;Soja (em grao);2012;1112627
Bahia;Soja (em grao);2013;1211267
Bahia;Soja (em grao);2014;1276369
Bahia;Soja (em grao);2015;1440135
Bahia;Soja (em grao);2016;1536678
Bahia;Soja (em grao);2017;1583864
Bahia;Soja (em grao);2018;1603203
Bahia;Soja (em grao);2019;1585842
Bahia;Soja (em grao);2020;1622475
Bahia;Soja (em grao);2021;1699965
Bahia;Soja (em grao);2022;1774655
Bahia;Soja (em grao);2023;1923627
Minas Gerais;Algodao herbáceo (em caroco);1988;162239
Minas Gerais;Algodao herbáceo (em caroco);1989;126589
Minas Gerais;Algodao herbáceo (em caroco);1990;130131
Minas Gerais;Algodao herbáceo (em caroco);1991;118409
Minas Gerais;Algodao herbáceo (em caroco);1992;111315
Minas Gerais;Algodao herbáceo (em caroco);1993;88439
Minas Gerais;Algodao herbáceo (em caroco);1994;84155
Minas Gerais;Algodao herbáceo (em caroco);1995;61696
Minas Gerais;Algodao herbáceo (em caroco);1996;41490
Minas Gerais;Algodao herbáceo (em caroco);1997;56094
Minas Gerais;Algodao herbáceo (em caroco);1998;82519
Minas Gerais;Algodao herbáceo (em caroco);1999;51748
Minas Gerais;Algodao herbáceo (em caroco);2000;49306
Minas Gerais;Algodao herbáceo (em caroco);2001;41215
Minas Gerais;Algodao herbáceo (em caroco);2002;39091
Minas Gerais;Algodao herbáceo (em caroco);2003;34238
Minas Gerais;Algodao herbáceo (em caroco);2004;53064
Minas Gerais;Algodao herbáceo (em caroco);2005;57257
Minas Gerais;Algodao herbáceo (em caroco);2006;40752
Minas Gerais;Algodao herbáceo (em caroco);2007;30340
Minas Gerais;Algodao herbáceo (em caroco);2008;20524
Minas Gerais;Algodao herbáceo (em caroco);2009;15309
Minas Gerais;Algodao herbáceo (em caroco);2010;15306
Minas Gerais;Algodao herbáceo (em caroco);2011;32547
Minas Gerais;Algodao herbáceo (em caroco);2012;30499
Minas Gerais;Algodao herbáceo (em caroco);2013;20495
Minas Gerais;Algodao herbáceo (em caroco);2014;20927
Minas Gerais;Algodao herbáceo (em caroco);2015;18690
Minas Gerais;Algodao herbáceo (em caroco);2016;19669
Minas Gerais;Algodao herbáceo (em caroco);2017;18854
Minas Gerais;Algodao herbáceo (em caroco);2018;22286
Minas Gerais;Algodao herbáceo (em caroco);2019;42224
Minas Gerais;Algodao herbáceo (em caroco);2020;39135
Minas Gerais;Algodao herbáceo (em caroco);2021;26173
Minas Gerais;Algodao herbáceo (em caroco);2022;25397
Minas Gerais;Algodao herbáceo (em caroco);2023;27341
Minas Gerais;Cana-de-acúcar;1988;318958
Minas Gerais;Cana-de-acúcar;1989;303009
Minas Gerais;Cana-de-acúcar;1990;301710
Minas Gerais;Cana-de-acúcar;1991;277284
Minas Gerais;Cana-de-acúcar;1992;272709
Minas Gerais;Cana-de-acúcar;1993;264344
Minas Gerais;Cana-de-acúcar;1994;263696
Minas Gerais;Cana-de-acúcar;1995;267571
Minas Gerais;Cana-de-acúcar;1996;247290
Minas Gerais;Cana-de-acúcar;1997;279063
Minas Gerais;Cana-de-acúcar;1998;279449
Minas Gerais;Cana-de-acúcar;1999;280331
Minas Gerais;Cana-de-acúcar;2000;292571
Minas Gerais;Cana-de-acúcar;2001;295251
Minas Gerais;Cana-de-acúcar;2002;277977
Minas Gerais;Cana-de-acúcar;2003;303043
Minas Gerais;Cana-de-acúcar;2004;334668
Minas Gerais;Cana-de-acúcar;2005;349112
Minas Gerais;Cana-de-acúcar;2006;431338
Minas Gerais;Cana-de-acúcar;2007;496933
Minas Gerais;Cana-de-acúcar;2008;610456
Minas Gerais;Cana-de-acúcar;2009;715628
Minas Gerais;Cana-de-acúcar;2010;746527
Minas Gerais;Cana-de-acúcar;2011;831329
Minas Gerais;Cana-de-acúcar;2012;882624
Minas Gerais;Cana-de-acúcar;2013;896582
Minas Gerais;Cana-de-acúcar;2014;949801
Minas Gerais;Cana-de-acúcar;2015;917878
Minas Gerais;Cana-de-acúcar;2016;911614
Minas Gerais;Cana-de-acúcar;2017;907027
Minas Gerais;Cana-de-acúcar;2018;921870
Minas Gerais;Cana-de-acúcar;2019;944041
Minas Gerais;Cana-de-acúcar;2020;1005145
Minas Gerais;Cana-de-acúcar;2021;977766
Minas Gerais;Cana-de-acúcar;2022;977624
Minas Gerais;Cana-de-acúcar;2023;1058212
Minas Gerais;Feijao (em grao);1988;581873
Minas Gerais;Feijao (em grao);1989;543527
Minas Gerais;Feijao (em grao);1990;527812
Minas Gerais;Feijao (em grao);1991;550448
Minas Gerais;Feijao (em grao);1992;541249
Minas Gerais;Feijao (em grao);1993;525761
Minas Gerais;Feijao (em grao);1994;553013
Minas Gerais;Feijao (em grao);1995;525375
Minas Gerais;Feijao (em grao);1996;454738
Minas Gerais;Feijao (em grao);1997;452471
Minas Gerais;Feijao (em grao);1998;432595
Minas Gerais;Feijao (em grao);1999;454444
Minas Gerais;Feijao (em grao);2000;436595
Minas Gerais;Feijao (em grao);2001;416903
Minas Gerais;Feijao (em grao);2002;442618
Minas Gerais;Feijao (em grao);2003;456966
Minas Gerais;Feijao (em grao);2004;449140
Minas Gerais;Feijao (em grao);2005;438043
Minas Gerais;Feijao (em grao);2006;427616
Minas Gerais;Feijao (em grao);2007;396030
Minas Gerais;Feijao (em grao);2008;421085
Minas Gerais;Feijao (em grao);2009;420538
Minas Gerais;Feijao (em grao);2010;422866
Minas Gerais;Feijao (em grao);2011;399345
Minas Gerais;Feijao (em grao);2012;419314
Minas Gerais;Feijao (em grao);2013;418803
Minas Gerais;Feijao (em grao);2014;389791
Minas Gerais;Feijao (em grao);2015;346758
Minas Gerais;Feijao (em grao);2016;339927
Minas Gerais;Feijao (em grao);2017;305099
Minas Gerais;Feijao (em grao);2018;297059
Minas Gerais;Feijao (em grao);2019;324413
Minas Gerais;Feijao (em grao);2020;324062
Minas Gerais;Feijao (em grao);2021;311020
Minas Gerais;Feijao (em grao);2022;292344
Minas Gerais;Feijao (em grao);2023;304983
Minas Gerais;Milho (em grao);1988;1541644
Minas Gerais;Milho (em grao);1989;1513734
Minas Gerais;Milho (em grao);1990;1439083
Minas Gerais;Milho (em grao);1991;1551353
Minas Gerais;Milho (em grao);1992;1548709
Minas Gerais;Milho (em grao);1993;1478632
Minas Gerais;Milho (em grao);1994;1491106
Minas Gerais;Milho (em grao);1995;1496923
Minas Gerais;Milho (em grao);1996;1294106
Minas Gerais;Milho (em grao);1997;1330744
Minas Gerais;Milho (em grao);1998;1262854
Minas Gerais;Milho (em grao);1999;1284939
Minas Gerais;Milho (em grao);2000;1240549
Minas Gerais;Milho (em grao);2001;1216880
Minas Gerais;Milho (em grao);2002;1209620
Minas Gerais;Milho (em grao);2003;1277065
Minas Gerais;Milho (em grao);2004;1352607
Minas Gerais;Milho (em grao);2005;1356279
Minas Gerais;Milho (em grao);2006;1331108
Minas Gerais;Milho (em grao);2007;1327334
Minas Gerais;Milho (em grao);2008;1339843
Minas Gerais;Milho (em grao);2009;1288434
Minas Gerais;Milho (em grao);2010;1191454
Minas Gerais;Milho (em grao);2011;1197026
Minas Gerais;Milho (em grao);2012;1272944
Minas Gerais;Milho (em grao);2013;1278381
Minas Gerais;Milho (em grao);2014;1325456
Minas Gerais;Milho (em grao);2015;1281452
Minas Gerais;Milho (em grao);2016;1219262
Minas Gerais;Milho (em grao);2017;1085791
Minas Gerais;Milho (em grao);2018;1049785
Minas Gerais;Milho (em grao);2019;1125265
Minas Gerais;Milho (em grao);2020;1139726
Minas Gerais;Milho (em grao);2021;1193535
Minas Gerais;Milho (em grao);2022;1314591
Minas Gerais;Milho (em grao);2023;1228588
Minas Gerais;Soja (em grao);1988;486674
Minas Gerais;Soja (em grao);1989;588357
Minas Gerais;Soja (em grao);1990;558387
Minas Gerais;Soja (em grao);1991;474436
Minas Gerais;Soja (em grao);1992;472443
Minas Gerais;Soja (em grao);1993;563745
Minas Gerais;Soja (em grao);1994;591491
Minas Gerais;Soja (em grao);1995;603773
Minas Gerais;Soja (em grao);1996;471018
Minas Gerais;Soja (em grao);1997;493680
Minas Gerais;Soja (em grao);1998;563327
Minas Gerais;Soja (em grao);1999;575337
Minas Gerais;Soja (em grao);2000;600054
Minas Gerais;Soja (em grao);2001;632418
Minas Gerais;Soja (em grao);2002;717779
Minas Gerais;Soja (em grao);2003;885407
Minas Gerais;Soja (em grao);2004;1096423
Minas Gerais;Soja (em grao);2005;1118867
Minas Gerais;Soja (em grao);2006;1009366
Minas Gerais;Soja (em grao);2007;885732
Minas Gerais;Soja (em grao);2008;870602
Minas Gerais;Soja (em grao);2009;929121
Minas Gerais;Soja (em grao);2010;1020751
Minas Gerais;Soja (em grao);2011;1019990
Minas Gerais;Soja (em grao);2012;1028421
Minas Gerais;Soja (em grao);2013;1153720
Minas Gerais;Soja (em grao);2014;1244575
Minas Gerais;Soja (em grao);2015;1328641
Minas Gerais;Soja (em grao);2016;1472224
Minas Gerais;Soja (em grao);2017;1542788
Minas Gerais;Soja (em grao);2018;1509510
Minas Gerais;Soja (em grao);2019;1627741
Minas Gerais;Soja (em grao);2020;1695702
Minas Gerais;Soja (em grao);2021;1935260
Minas Gerais;Soja (em grao);2022;2022682
Minas Gerais;Soja (em grao);2023;2214362
Espírito Santo;Algodao herbáceo (em caroco);1988;-
Espírito Santo;Algodao herbáceo (em caroco);1989;-
Espírito Santo;Algodao herbáceo (em caroco);1990;-
Espírito Santo;Algodao herbáceo (em caroco);1991;-
Espírito Santo;Algodao herbáceo (em caroco);1992;-
Espírito Santo;Algodao herbáceo (em caroco);1993;-
Espírito Santo;Algodao herbáceo (em caroco);1994;-
Espírito Santo;Algodao herbáceo (em caroco);1995;-
Espírito Santo;Algodao herbáceo (em caroco);1996;-
Espírito Santo;Algodao herbáceo (em caroco);1997;-
Espírito Santo;Algodao herbáceo (em caroco);1998;-
Espírito Santo;Algodao herbáceo (em caroco);1999;-
Espírito Santo;Algodao herbáceo (em caroco);2000;-
Espírito Santo;Algodao herbáceo (em caroco);2001;-
Espírito Santo;Algodao herbáceo (em caroco);2002;-
Espírito Santo;Algodao herbáceo (em caroco);2003;-
Espírito Santo;Algodao herbáceo (em caroco);2004;-
Espírito Santo;Algodao herbáceo (em caroco);2005;-
Espírito Santo;Algodao herbáceo (em caroco);2006;-
Espírito Santo;Algodao herbáceo (em caroco);2007;152
Espírito Santo;Algodao herbáceo (em caroco);2008;-
Espírito Santo;Algodao herbáceo (em caroco);2009;-
Espírito Santo;Algodao herbáceo (em caroco);2010;-
Espírito Santo;Algodao herbáceo (em caroco);2011;-
Espírito Santo;Algodao herbáceo (em caroco);2012;-
Espírito Santo;Algodao herbáceo (em caroco);2013;-
Espírito Santo;Algodao herbáceo (em caroco);2014;-
Espírito Santo;Algodao herbáceo (em caroco);2015;-
Espírito Santo;Algodao herbáceo (em caroco);2016;-
Espírito Santo;Algodao herbáceo (em caroco);2017;-
Espírito Santo;Algodao herbáceo (em caroco);2018;-
Espírito Santo;Algodao herbáceo (em caroco);2019;-
Espírito Santo;Algodao herbáceo (em caroco);2020;-
Espírito Santo;Algodao herbáceo (em caroco);2021;-
Espírito Santo;Algodao herbáceo (em caroco);2022;-
Espírito Santo;Algodao herbáceo (em caroco);2023;-
Espírito Santo;Cana-de-acúcar;1988;50091
Espírito Santo;Cana-de-acúcar;1989;47855
Espírito Santo;Cana-de-acúcar;1990;43232
Espírito Santo;Cana-de-acúcar;1991;34157
Espírito Santo;Cana-de-acúcar;1992;34671
Espírito Santo;Cana-de-acúcar;1993;33851
Espírito Santo;Cana-de-acúcar;1994;35470
Espírito Santo;Cana-de-acúcar;1995;40258
Espírito Santo;Cana-de-acúcar;1996;45540
Espírito Santo;Cana-de-acúcar;1997;46052
Espírito Santo;Cana-de-acúcar;1998;47136
Espírito Santo;Cana-de-acúcar;1999;48929
Espírito Santo;Cana-de-acúcar;2000;43914
Espírito Santo;Cana-de-acúcar;2001;46684
Espírito Santo;Cana-de-acúcar;2002;47751
Espírito Santo;Cana-de-acúcar;2003;58039
Espírito Santo;Cana-de-acúcar;2004;60128
Espírito Santo;Cana-de-acúcar;2005;64373
Espírito Santo;Cana-de-acúcar;2006;64042
Espírito Santo;Cana-de-acúcar;2007;68816
Espírito Santo;Cana-de-acúcar;2008;78249
Espírito Santo;Cana-de-acúcar;2009;80162
Espírito Santo;Cana-de-acúcar;2010;81393
Espírito Santo;Cana-de-acúcar;2011;76488
Espírito Santo;Cana-de-acúcar;2012;73459
Espírito Santo;Cana-de-acúcar;2013;75821
Espírito Santo;Cana-de-acúcar;2014;76284
Espírito Santo;Cana-de-acúcar;2015;76683
Espírito Santo;Cana-de-acúcar;2016;67906
Espírito Santo;Cana-de-acúcar;2017;50109
Espírito Santo;Cana-de-acúcar;2018;52242
Espírito Santo;Cana-de-acúcar;2019;45360
Espírito Santo;Cana-de-acúcar;2020;43217
Espírito Santo;Cana-de-acúcar;2021;53374
Espírito Santo;Cana-de-acúcar;2022;52697
Espírito Santo;Cana-de-acúcar;2023;53123
Espírito Santo;Feijao (em grao);1988;88573
Espírito Santo;Feijao (em grao);1989;95030
Espírito Santo;Feijao (em grao);1990;96018
Espírito Santo;Feijao (em grao);1991;88118
Espírito Santo;Feijao (em grao);1992;82719
Espírito Santo;Feijao (em grao);1993;79500
Espírito Santo;Feijao (em grao);1994;73317
Espírito Santo;Feijao (em grao);1995;55991
Espírito Santo;Feijao (em grao);1996;40447
Espírito Santo;Feijao (em grao);1997;41314
Espírito Santo;Feijao (em grao);1998;36047
Espírito Santo;Feijao (em grao);1999;35739
Espírito Santo;Feijao (em grao);2000;34349
Espírito Santo;Feijao (em grao);2001;26220
Espírito Santo;Feijao (em grao);2002;30581
Espírito Santo;Feijao (em grao);2003;32314
Espírito Santo;Feijao (em grao);2004;29980
Espírito Santo;Feijao (em grao);2005;26189
Espírito Santo;Feijao (em grao);2006;24125
Espírito Santo;Feijao (em grao);2007;20575
Espírito Santo;Feijao (em grao);2008;21266
Espírito Santo;Feijao (em grao);2009;22419
Espírito Santo;Feijao (em grao);2010;14978
Espírito Santo;Feijao (em grao);2011;18924
Espírito Santo;Feijao (em grao);2012;17812
Espírito Santo;Feijao (em grao);2013;16046
Espírito Santo;Feijao (em grao);2014;16285
Espírito Santo;Feijao (em grao);2015;14383
Espírito Santo;Feijao (em grao);2016;10503
Espírito Santo;Feijao (em grao);2017;11059
Espírito Santo;Feijao (em grao);2018;11281
Espírito Santo;Feijao (em grao);2019;9932
Espírito Santo;Feijao (em grao);2020;9926
Espírito Santo;Feijao (em grao);2021;9804
Espírito Santo;Feijao (em grao);2022;9486
Espírito Santo;Feijao (em grao);2023;9609
Espírito Santo;Milho (em grao);1988;119218
Espírito Santo;Milho (em grao);1989;129720
Espírito Santo;Milho (em grao);1990;119567
